time,wind_speed_10m,wind_speed_10m_previous_day1,wind_speed_10m_previous_day2,wind_speed_80m,wind_speed_80m_previous_day1,wind_speed_80m_previous_day2,wind_speed_100m,wind_speed_100m_previous_day1,wind_speed_100m_previous_day2,wind_speed_120m,wind_speed_120m_previous_day1,wind_speed_120m_previous_day2,wind_direction_100m,wind_direction_100m_previous_day1,wind_direction_100m_previous_day2,wind_gusts_10m,wind_gusts_10m_previous_day1,wind_gusts_10m_previous_day2,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,surface_pressure,surface_pressure_previous_day1,surface_pressure_previous_day2
2026-02-09 09:00:00+00:00,5.79,5.93,6.17,8.64,9.74,9.45,8.87,9.99,9.69,9.05,10.2,9.89,68,71,71,11.8,16.1,14.7,6.9,7.4,6.6,941.2,940.4,940.3
2026-02-09 10:00:00+00:00,5.04,6.04,6.25,8.02,8.96,9.73,8.22,9.19,9.98,8.39,9.38,10.19,70,73,76,10.0,15.1,13.7,6.5,7.0,6.6,940.7,939.6,939.7
2026-02-09 11:00:00+00:00,4.62,5.38,5.68,7.75,9.1,9.49,7.95,9.33,9.74,8.12,9.53,9.94,72,74,76,8.6,13.3,12.1,5.4,5.7,5.5,939.9,939.1,939.2
2026-02-09 12:00:00+00:00,3.64,3.71,5.39,7.74,7.74,9.74,7.94,7.94,9.99,8.11,8.11,10.2,65,70,71,7.6,10.9,12.5,2.4,2.4,3.2,939.5,938.2,938.3
2026-02-09 13:00:00+00:00,2.88,2.81,4.67,6.84,6.61,8.77,7.02,6.78,9.0,7.17,6.92,9.18,63,66,72,6.1,8.8,9.6,0.4,-0.3,1.2,938.9,938.0,937.6
2026-02-09 14:00:00+00:00,2.45,1.8,3.91,6.34,5.23,7.97,6.51,5.37,8.18,6.64,5.48,8.35,63,56,67,4.6,6.4,8.0,-0.6,-1.5,-0.1,938.8,938.6,937.5
2026-02-09 15:00:00+00:00,2.17,1.37,2.68,5.41,3.71,6.34,5.55,3.8,6.5,5.67,3.88,6.63,67,65,67,4.0,4.3,6.1,-1.4,-1.6,-0.7,939.1,939.1,937.8
2026-02-09 16:00:00+00:00,2.4,0.99,1.35,5.78,2.36,3.33,5.93,2.43,3.42,6.05,2.48,3.49,62,76,72,4.3,2.8,3.5,-0.7,-1.3,-1.6,939.2,939.1,938.3
2026-02-09 17:00:00+00:00,1.43,0.85,1.27,4.11,1.81,1.24,4.22,1.85,1.27,4.3,1.89,1.3,68,87,206,4.0,2.9,3.5,-0.6,-1.0,-1.3,940.0,939.3,939.4
2026-02-09 18:00:00+00:00,1.26,0.96,0.96,3.24,2.13,1.14,3.32,2.19,1.17,3.39,2.23,1.2,74,79,140,2.5,3.5,3.7,0.6,-0.5,-0.7,940.9,939.2,939.5
2026-02-09 19:00:00+00:00,2.43,1.33,1.68,4.89,2.99,3.13,5.02,3.07,3.21,5.13,3.13,3.28,77,83,95,4.0,3.0,4.2,0.5,-0.8,-0.3,939.9,939.3,939.1
2026-02-09 20:00:00+00:00,2.76,1.2,1.63,6.58,2.35,3.66,6.75,2.41,3.76,6.89,2.46,3.83,64,96,80,4.6,3.0,4.2,0.4,-0.3,0.4,939.2,940.0,939.2
2026-02-09 21:00:00+00:00,1.96,1.47,1.7,5.51,2.14,3.76,5.66,2.2,3.86,5.77,2.24,3.93,63,131,80,4.5,3.0,4.8,-0.7,0.4,0.5,940.1,940.3,939.2
2026-02-09 22:00:00+00:00,1.6,1.26,1.82,4.44,2.12,4.11,4.55,2.17,4.22,4.65,2.22,4.31,73,218,71,3.0,3.3,4.8,-0.5,0.6,1.1,940.6,940.7,938.9
2026-02-09 23:00:00+00:00,2.12,1.59,1.93,5.08,2.96,4.61,5.21,3.04,4.73,5.31,3.1,4.83,78,226,77,3.5,3.3,4.2,0.1,1.5,1.1,940.3,941.0,939.0
2026-02-10 00:00:00+00:00,1.33,0.45,1.87,2.56,1.25,4.52,2.62,1.28,4.63,2.68,1.3,4.73,98,121,83,3.7,5.3,5.6,1.0,2.6,0.7,941.1,941.3,940.5
2026-02-10 01:00:00+00:00,0.14,1.73,2.58,0.85,3.6,5.65,0.87,3.69,5.8,0.89,3.77,5.92,103,234,90,1.9,4.6,10.0,2.6,1.6,1.7,942.7,942.3,941.1
2026-02-10 02:00:00+00:00,1.9,2.09,2.05,3.56,4.4,3.33,3.65,4.52,3.41,3.73,4.61,3.48,247,244,238,2.4,11.1,8.8,-0.2,0.7,1.2,943.8,943.3,943.4
2026-02-10 03:00:00+00:00,1.84,2.45,2.93,3.32,5.47,5.37,3.4,5.61,5.51,3.48,5.73,5.62,240,243,249,3.1,10.6,6.7,1.6,3.0,2.5,945.8,945.1,945.7
2026-02-10 04:00:00+00:00,2.16,2.5,1.92,3.69,4.52,3.07,3.78,4.64,3.15,3.86,4.73,3.22,241,259,216,3.7,8.5,5.5,5.0,5.6,4.6,947.5,947.3,946.7
2026-02-10 05:00:00+00:00,3.44,3.76,2.84,5.69,5.19,4.93,5.84,5.33,5.06,5.96,5.44,5.16,227,246,256,5.7,10.2,5.5,6.2,6.0,6.1,948.9,948.6,947.7
2026-02-10 06:00:00+00:00,2.28,2.51,2.38,3.45,3.19,2.96,3.54,3.28,3.04,3.62,3.35,3.1,261,249,243,5.9,7.9,4.9,7.2,6.0,6.9,950.1,949.9,949.7
2026-02-10 07:00:00+00:00,3.08,2.55,3.82,3.8,3.28,4.88,3.9,3.37,5.0,3.98,3.44,5.11,234,229,248,6.3,8.6,8.0,7.9,7.7,7.7,950.1,950.2,950.2
2026-02-10 08:00:00+00:00,4.37,3.53,5.41,5.79,4.86,7.2,5.94,4.99,7.39,6.07,5.09,7.54,257,249,254,8.2,9.9,10.1,9.6,9.3,9.9,950.3,949.5,949.7
2026-02-10 09:00:00+00:00,5.24,3.91,3.68,7.19,5.84,4.79,7.38,5.99,4.92,7.53,6.12,5.02,257,257,253,9.2,9.8,12.3,11.4,10.2,10.5,950.1,949.6,949.4
2026-02-10 10:00:00+00:00,4.13,4.03,3.55,5.9,5.68,4.88,6.05,5.83,5.01,6.18,5.95,5.11,260,248,234,9.1,9.0,12.6,11.0,10.9,10.1,949.8,950.0,949.0
2026-02-10 11:00:00+00:00,2.97,3.12,2.83,4.99,5.76,5.53,5.12,5.91,5.67,5.22,6.03,5.79,219,214,210,6.6,6.8,11.5,8.8,7.9,8.3,949.3,949.5,948.6
2026-02-10 12:00:00+00:00,3.86,3.44,1.5,7.15,5.34,3.9,7.33,5.48,4.0,7.49,5.6,4.08,206,190,228,5.3,5.3,6.8,6.1,4.6,4.3,949.1,947.6,947.7
2026-02-10 13:00:00+00:00,3.52,3.16,3.0,5.83,3.83,4.25,5.98,3.93,4.36,6.1,4.01,4.46,194,168,170,6.3,3.3,5.7,4.0,1.9,1.8,948.0,946.7,946.2
2026-02-10 14:00:00+00:00,3.24,2.9,1.81,4.3,3.98,2.79,4.41,4.08,2.86,4.5,4.16,2.92,157,109,78,5.8,2.9,4.2,2.5,1.1,0.3,947.2,946.2,945.8
2026-02-10 15:00:00+00:00,3.42,3.5,3.75,5.91,6.98,7.54,6.06,7.16,7.73,6.19,7.31,7.89,87,73,68,5.6,3.3,2.3,1.1,1.8,1.6,947.2,947.1,946.8
2026-02-10 16:00:00+00:00,4.72,4.62,3.8,8.82,8.77,7.7,9.04,9.0,7.9,9.23,9.18,8.06,72,71,66,7.4,6.3,2.9,1.6,1.5,0.7,947.7,947.0,946.7
2026-02-10 17:00:00+00:00,5.71,5.4,4.42,10.37,9.92,8.57,10.64,10.18,8.79,10.86,10.39,8.98,66,65,65,9.1,9.2,4.2,1.4,0.9,0.5,947.1,946.1,946.0
2026-02-10 18:00:00+00:00,5.82,6.33,6.79,10.45,11.06,11.88,10.72,11.34,12.19,10.94,11.58,12.44,70,65,63,10.1,10.6,8.4,1.6,0.9,1.0,946.0,945.8,945.1
2026-02-10 19:00:00+00:00,6.61,6.71,5.99,11.67,11.67,10.71,11.97,11.97,10.99,12.22,12.22,11.22,70,72,70,10.9,12.1,10.2,2.6,1.5,1.2,946.0,945.4,944.8
2026-02-10 20:00:00+00:00,6.14,6.0,4.78,10.75,10.42,8.88,11.03,10.69,9.11,11.26,10.91,9.3,68,72,70,11.0,12.9,12.3,2.1,0.8,0.8,946.3,945.2,944.9
2026-02-10 21:00:00+00:00,4.72,4.43,3.97,8.78,8.35,7.88,9.0,8.57,8.08,9.19,8.75,8.25,74,72,72,10.3,12.4,13.5,0.8,0.0,0.3,947.3,945.9,944.5
2026-02-10 22:00:00+00:00,3.92,3.52,2.98,7.72,6.94,6.39,7.92,7.12,6.55,8.09,7.27,6.69,72,74,65,7.7,12.3,13.5,-0.1,-0.3,-0.1,947.2,945.7,945.6
2026-02-10 23:00:00+00:00,1.82,2.06,1.43,4.96,4.72,3.07,5.09,4.85,3.15,5.19,4.95,3.22,60,68,90,6.3,12.4,12.7,-0.7,0.1,-0.2,948.7,946.5,946.9
2026-02-11 00:00:00+00:00,1.33,2.17,1.35,2.52,3.98,3.68,2.59,4.09,3.78,2.64,4.17,3.86,131,98,62,3.7,9.9,7.2,-0.5,0.6,-0.7,951.3,947.1,947.4
2026-02-11 01:00:00+00:00,4.06,0.67,1.57,5.6,2.21,2.24,5.75,2.27,2.3,5.87,2.31,2.35,195,68,132,6.6,4.6,3.5,1.3,-0.5,-1.3,950.9,947.7,948.4
2026-02-11 02:00:00+00:00,3.07,1.46,1.88,3.23,2.38,2.05,3.31,2.44,2.11,3.38,2.49,2.15,175,118,158,6.9,4.7,3.5,1.5,-0.5,-1.2,949.9,949.6,948.6
2026-02-11 03:00:00+00:00,2.1,3.51,1.32,3.2,4.72,1.16,3.29,4.85,1.19,3.36,4.95,1.21,152,202,195,5.4,3.5,3.2,2.8,1.5,1.5,949.7,949.6,949.8
2026-02-11 04:00:00+00:00,3.11,1.59,2.6,4.64,3.14,4.02,4.76,3.22,4.12,4.85,3.29,4.21,78,234,216,4.9,3.4,2.8,5.7,6.0,6.2,949.6,949.7,951.2
2026-02-11 05:00:00+00:00,3.86,1.8,0.63,5.53,1.92,2.12,5.68,1.97,2.17,5.79,2.01,2.22,70,297,218,7.2,6.3,4.2,8.1,6.4,9.5,949.0,951.2,950.7
2026-02-11 06:00:00+00:00,7.0,2.28,3.32,10.1,2.92,4.26,10.36,3.0,4.37,10.57,3.06,4.46,53,118,57,10.3,10.3,13.2,8.8,7.6,9.5,948.1,949.8,949.2
2026-02-11 07:00:00+00:00,6.52,2.4,3.07,9.0,2.75,4.02,9.24,2.82,4.13,9.43,2.88,4.21,55,27,19,12.8,11.5,15.4,8.7,9.3,8.2,948.6,949.4,950.1
2026-02-11 08:00:00+00:00,4.61,1.86,0.92,6.11,2.24,1.17,6.26,2.3,1.2,6.39,2.35,1.23,25,34,185,11.9,11.7,15.1,8.7,8.8,9.7,950.2,949.1,950.1
2026-02-11 09:00:00+00:00,6.1,5.27,5.81,7.99,6.7,7.48,8.2,6.87,7.67,8.37,7.01,7.83,269,265,274,10.2,8.8,11.0,9.7,9.7,11.0,953.1,950.7,950.9
2026-02-11 10:00:00+00:00,6.83,6.75,8.56,9.86,9.94,11.91,10.11,10.2,12.22,10.32,10.41,12.47,260,270,258,14.8,12.4,12.9,6.3,7.8,6.3,953.2,951.2,953.0
2026-02-11 11:00:00+00:00,6.66,8.11,8.36,9.68,12.02,12.38,9.93,12.33,12.7,10.14,12.59,12.97,232,252,247,11.9,17.1,16.8,4.4,5.6,4.5,954.0,952.8,953.5
2026-02-11 12:00:00+00:00,7.65,7.27,8.39,11.74,11.35,12.86,12.05,11.65,13.19,12.3,11.89,13.47,239,247,248,11.7,16.7,19.3,2.6,3.6,3.5,954.3,954.8,954.3
2026-02-11 13:00:00+00:00,8.23,6.71,7.58,12.64,10.59,11.63,12.97,10.87,11.94,13.23,11.09,12.18,252,244,247,14.0,19.1,20.2,2.7,3.1,2.2,955.9,955.9,955.4
2026-02-11 14:00:00+00:00,6.96,6.23,7.5,10.78,10.0,11.7,11.06,10.26,12.01,11.29,10.48,12.26,256,244,247,14.3,19.7,19.7,1.4,2.4,1.4,956.9,956.2,956.3
2026-02-11 15:00:00+00:00,5.95,5.53,6.74,9.42,9.05,10.62,9.66,9.28,10.9,9.86,9.47,11.12,251,242,245,11.9,19.3,17.1,0.6,1.6,1.0,957.5,956.4,956.9
2026-02-11 16:00:00+00:00,5.68,5.36,6.0,9.11,8.79,9.44,9.35,9.02,9.68,9.54,9.21,9.88,243,239,240,10.2,17.2,13.4,0.3,1.2,0.5,957.8,956.6,957.6
2026-02-11 17:00:00+00:00,5.95,5.71,4.95,9.42,9.18,8.35,9.67,9.42,8.57,9.87,9.61,8.75,236,238,236,10.2,14.7,11.4,0.3,1.2,-0.2,958.1,957.2,957.5
2026-02-11 18:00:00+00:00,4.66,3.94,5.75,7.24,6.93,9.12,7.43,7.11,9.36,7.59,7.26,9.55,228,233,239,10.1,7.5,8.9,0.1,1.1,0.9,957.7,956.1,957.8
2026-02-11 19:00:00+00:00,3.83,3.49,4.88,6.43,6.61,7.92,6.59,6.78,8.13,6.73,6.92,8.29,229,230,237,7.8,6.0,9.4,0.1,0.9,0.7,957.7,955.9,958.2
2026-02-11 20:00:00+00:00,3.11,3.56,4.36,5.58,6.82,7.18,5.73,7.0,7.36,5.85,7.14,7.51,225,233,228,6.4,6.5,9.4,0.0,0.7,0.5,957.6,955.8,957.9
2026-02-11 21:00:00+00:00,2.5,3.83,4.25,4.64,7.02,7.37,4.76,7.2,7.56,4.86,7.35,7.72,234,230,230,5.2,6.8,9.1,0.4,1.2,0.3,957.9,956.2,958.3
2026-02-11 22:00:00+00:00,1.69,3.33,3.59,3.59,6.32,6.15,3.68,6.49,6.31,3.76,6.62,6.44,228,241,235,4.1,6.4,7.3,0.2,1.5,0.6,957.3,956.6,957.9
2026-02-11 23:00:00+00:00,1.17,3.13,3.73,2.75,5.99,6.37,2.82,6.15,6.54,2.88,6.27,6.67,245,248,241,2.7,6.1,6.6,-0.1,1.1,0.5,957.3,957.0,958.4
2026-02-12 00:00:00+00:00,1.18,2.55,4.07,2.89,4.72,6.54,2.96,4.84,6.71,3.02,4.95,6.85,233,239,242,1.7,2.7,7.5,0.4,0.8,0.1,957.8,957.2,959.3
2026-02-12 01:00:00+00:00,0.39,1.12,3.26,1.37,2.74,5.33,1.4,2.82,5.46,1.43,2.87,5.58,272,237,237,1.9,2.3,6.4,-0.1,0.7,-0.3,958.1,957.0,959.7
2026-02-12 02:00:00+00:00,1.26,0.99,1.89,2.53,2.31,3.51,2.59,2.37,3.61,2.65,2.42,3.68,245,298,225,2.0,1.9,4.9,-0.3,0.1,-0.5,958.9,957.3,959.3
2026-02-12 03:00:00+00:00,0.46,1.03,1.36,1.0,2.05,1.91,1.03,2.1,1.96,1.05,2.15,2.0,209,288,251,2.3,1.7,3.6,0.2,0.1,-0.3,958.7,958.1,959.4
2026-02-12 04:00:00+00:00,1.53,1.6,1.59,1.82,1.94,1.86,1.87,1.99,1.9,1.91,2.03,1.94,352,18,293,3.7,1.9,3.1,0.4,0.5,0.0,958.8,957.7,959.2
2026-02-12 05:00:00+00:00,2.09,2.3,1.28,2.37,2.72,1.46,2.44,2.8,1.5,2.49,2.85,1.53,19,47,307,4.8,2.8,3.0,0.4,1.2,0.9,958.6,957.0,958.0
2026-02-12 06:00:00+00:00,2.06,1.63,2.07,2.34,1.83,2.55,2.41,1.87,2.62,2.45,1.91,2.67,43,44,299,6.6,8.7,2.5,0.2,2.0,1.4,957.9,957.2,958.0
2026-02-12 07:00:00+00:00,2.95,2.23,1.35,3.6,2.69,1.49,3.69,2.76,1.53,3.77,2.82,1.56,54,48,322,6.5,9.9,2.3,1.7,2.8,1.5,956.6,955.8,957.0
2026-02-12 08:00:00+00:00,2.8,2.3,1.1,3.48,2.72,1.19,3.57,2.79,1.22,3.65,2.85,1.24,47,33,341,6.6,10.4,3.0,2.7,3.6,2.2,956.3,954.7,956.5
2026-02-12 09:00:00+00:00,2.05,1.72,1.45,2.59,2.01,1.66,2.66,2.07,1.7,2.71,2.11,1.73,49,32,317,6.3,10.2,3.2,3.1,3.5,2.4,955.6,954.7,956.2
2026-02-12 10:00:00+00:00,2.44,1.17,2.01,3.06,1.32,2.34,3.14,1.35,2.4,3.21,1.38,2.45,53,39,301,4.8,9.1,3.4,2.6,3.6,1.9,954.9,954.3,956.0
2026-02-12 11:00:00+00:00,2.47,1.42,2.3,3.28,1.75,2.92,3.36,1.79,3.0,3.43,1.83,3.06,43,330,303,5.2,8.3,4.3,2.4,2.9,1.1,954.6,954.4,955.7
2026-02-12 12:00:00+00:00,1.17,2.62,3.23,2.51,4.25,5.24,2.57,4.36,5.38,2.62,4.46,5.49,27,280,276,4.4,5.4,3.9,1.5,0.8,0.3,954.2,955.2,956.5
2026-02-12 13:00:00+00:00,2.41,2.1,3.34,3.55,3.56,5.21,3.64,3.65,5.35,3.72,3.73,5.46,323,272,262,4.1,7.3,3.4,0.4,0.1,0.0,955.1,955.5,957.0
2026-02-12 14:00:00+00:00,2.84,2.19,2.98,5.36,3.9,4.82,5.5,4.0,4.95,5.61,4.09,5.05,269,268,256,5.1,8.1,3.9,-0.5,-0.7,-0.2,956.2,955.9,957.6
2026-02-12 15:00:00+00:00,1.86,2.0,2.06,2.98,3.22,3.47,3.06,3.3,3.56,3.12,3.37,3.63,259,270,241,4.9,7.2,5.2,-0.5,-0.7,-0.2,956.1,955.7,957.4
2026-02-12 16:00:00+00:00,0.27,2.43,1.54,1.17,3.89,3.28,1.2,4.0,3.36,1.23,4.08,3.43,272,279,240,3.1,6.4,7.4,-1.2,-0.9,-0.6,955.5,956.2,957.4
2026-02-12 17:00:00+00:00,1.52,1.06,0.61,2.88,1.91,1.87,2.96,1.96,1.92,3.02,2.0,1.96,289,264,242,3.5,5.9,8.3,-1.7,-0.9,-0.5,955.6,955.9,957.0
2026-02-12 18:00:00+00:00,0.78,1.26,0.53,0.76,1.83,1.88,0.78,1.87,1.92,0.8,1.91,1.96,220,314,245,3.2,4.4,9.2,-1.5,-1.0,-0.7,955.4,955.2,956.2
2026-02-12 19:00:00+00:00,0.92,1.55,1.42,1.07,2.11,2.38,1.1,2.17,2.44,1.12,2.21,2.49,51,341,329,1.6,2.4,7.4,-1.3,-1.5,-1.5,954.9,954.7,955.7
2026-02-12 20:00:00+00:00,1.43,1.58,1.4,1.83,2.44,2.71,1.88,2.5,2.78,1.92,2.55,2.83,50,360,337,2.7,2.4,7.4,-1.5,-2.3,-2.6,954.4,953.9,955.5
2026-02-12 21:00:00+00:00,1.05,0.4,1.46,2.26,0.7,2.24,2.32,0.72,2.3,2.37,0.73,2.35,53,348,318,2.9,1.7,7.5,-1.8,-2.5,-2.5,953.7,953.4,955.5
2026-02-12 22:00:00+00:00,0.85,0.76,1.33,1.89,1.06,1.55,1.94,1.09,1.59,1.98,1.11,1.62,35,344,316,2.2,2.5,7.2,-1.9,-2.5,-2.6,953.5,952.8,955.0
2026-02-12 23:00:00+00:00,0.8,0.88,0.94,1.79,1.28,0.85,1.84,1.31,0.87,1.87,1.34,0.89,29,317,301,1.8,2.6,5.7,-2.0,-2.6,-2.8,953.5,952.7,954.6
2026-02-13 00:00:00+00:00,2.1,1.14,1.92,3.12,1.42,2.48,3.2,1.46,2.55,3.27,1.49,2.6,39,308,313,2.9,3.7,5.3,-1.8,-1.9,-3.0,953.4,953.4,954.9
2026-02-13 01:00:00+00:00,1.99,1.71,2.22,3.66,2.45,2.41,3.75,2.52,2.47,3.83,2.57,2.52,42,311,302,4.3,2.8,4.6,-2.1,-2.2,-3.0,953.8,954.0,955.6
2026-02-13 02:00:00+00:00,1.41,1.27,1.78,2.71,1.25,1.79,2.78,1.28,1.83,2.84,1.31,1.87,38,309,296,3.6,3.7,4.1,-1.9,-2.4,-2.9,954.0,954.5,955.9
2026-02-13 03:00:00+00:00,0.6,1.03,1.85,1.35,0.81,2.14,1.39,0.83,2.19,1.42,0.85,2.24,38,327,305,2.8,4.5,3.9,-1.5,-2.0,-2.6,955.4,955.0,956.7
2026-02-13 04:00:00+00:00,2.06,1.22,2.33,2.21,1.17,2.82,2.27,1.2,2.89,2.31,1.23,2.95,284,2,293,3.8,4.5,4.4,-1.1,-1.2,-2.5,956.2,955.5,957.1
2026-02-13 05:00:00+00:00,1.83,1.66,1.7,2.34,1.7,1.97,2.4,1.75,2.02,2.45,1.79,2.07,272,329,303,7.1,6.1,4.4,-0.7,-0.6,-1.9,956.7,955.9,957.0
2026-02-13 06:00:00+00:00,1.86,1.26,1.97,2.2,1.47,2.42,2.26,1.5,2.48,2.31,1.53,2.54,235,356,320,3.7,6.7,2.5,-0.2,0.4,-1.4,956.7,956.2,957.1
2026-02-13 07:00:00+00:00,1.29,1.1,1.0,1.12,1.85,1.08,1.15,1.9,1.1,1.17,1.94,1.13,270,55,355,3.4,5.3,2.5,-0.1,0.9,-0.4,956.4,955.5,956.7
2026-02-13 08:00:00+00:00,0.83,2.09,1.57,0.72,3.32,1.9,0.74,3.41,1.95,0.76,3.48,1.99,340,50,23,2.8,4.5,2.7,0.4,1.6,0.6,956.1,954.6,955.8
2026-02-13 09:00:00+00:00,0.58,1.7,1.33,0.77,3.14,1.9,0.79,3.22,1.95,0.81,3.29,1.99,342,54,26,2.1,3.3,2.2,0.6,2.6,1.3,956.0,954.6,955.6
2026-02-13 10:00:00+00:00,0.6,1.42,1.07,0.73,2.85,1.21,0.75,2.92,1.24,0.77,2.98,1.27,270,52,40,1.9,2.6,2.3,0.4,2.9,1.6,955.8,954.5,955.4
2026-02-13 11:00:00+00:00,0.74,1.3,1.81,0.65,2.9,2.22,0.67,2.98,2.28,0.68,3.04,2.33,333,49,38,1.5,2.0,2.3,-0.7,2.3,1.2,955.7,954.8,955.4
2026-02-13 12:00:00+00:00,0.27,0.74,1.95,0.34,2.07,4.04,0.35,2.12,4.15,0.36,2.17,4.23,90,63,56,1.6,1.9,2.5,-2.2,1.3,-0.5,955.7,954.6,954.8
2026-02-13 13:00:00+00:00,0.28,0.85,1.86,0.5,2.77,4.9,0.51,2.84,5.03,0.52,2.9,5.14,11,56,65,0.6,0.9,1.8,-2.3,1.1,-0.9,956.0,954.9,954.9
2026-02-13 14:00:00+00:00,0.71,1.79,1.93,1.97,4.33,5.02,2.02,4.44,5.15,2.06,4.53,5.25,48,59,61,0.9,1.5,1.8,-2.8,1.0,-0.8,956.4,955.4,955.1
2026-02-13 15:00:00+00:00,1.62,2.97,2.34,4.08,5.82,5.73,4.18,5.98,5.87,4.27,6.1,6.0,62,66,59,2.4,3.4,1.8,-3.0,1.3,-0.4,956.0,955.5,955.1
2026-02-13 16:00:00+00:00,2.6,3.81,2.43,6.13,7.41,5.89,6.29,7.61,6.04,6.42,7.76,6.17,62,65,61,4.2,3.9,1.4,-1.6,0.2,-0.7,955.6,955.1,954.9
2026-02-13 17:00:00+00:00,3.64,4.15,3.12,7.34,7.81,6.37,7.53,8.02,6.54,7.69,8.18,6.67,60,66,61,6.0,4.5,3.2,-1.0,0.1,-1.1,955.2,954.5,954.5
2026-02-13 18:00:00+00:00,4.24,3.76,3.2,7.85,7.2,6.48,8.05,7.38,6.64,8.22,7.54,6.78,63,62,62,7.3,5.3,5.5,-1.1,-0.8,-0.3,954.5,953.9,953.9
2026-02-13 19:00:00+00:00,5.13,3.76,3.69,9.07,7.15,7.04,9.31,7.34,7.22,9.5,7.49,7.37,61,65,62,8.5,5.6,6.6,-1.1,-1.2,-0.3,954.0,953.5,953.5
2026-02-13 20:00:00+00:00,5.15,3.98,3.51,8.66,7.35,6.81,8.88,7.54,6.99,9.07,7.7,7.13,61,70,71,8.7,6.0,7.1,-0.7,-0.5,-0.8,954.0,953.1,953.1
2026-02-13 21:00:00+00:00,4.79,4.02,3.46,7.92,7.2,6.58,8.13,7.39,6.75,8.29,7.54,6.89,75,81,73,8.6,6.4,7.1,-0.2,-0.4,-1.0,953.9,953.2,953.2
2026-02-13 22:00:00+00:00,4.24,4.18,3.16,7.14,7.29,6.13,7.32,7.48,6.29,7.48,7.64,6.42,76,77,76,7.9,7.8,7.4,-0.2,-0.3,-0.6,953.7,953.2,953.6
2026-02-13 23:00:00+00:00,4.21,4.0,2.47,7.24,6.97,4.84,7.42,7.15,4.96,7.58,7.3,5.07,78,76,86,7.2,7.9,7.3,-0.1,-0.4,-0.2,954.2,953.2,954.0
2026-02-14 00:00:00+00:00,3.52,3.7,1.61,6.29,6.57,3.86,6.46,6.74,3.96,6.59,6.88,4.04,74,75,86,7.1,3.2,7.4,-0.6,-0.3,-0.7,954.9,953.8,953.9
2026-02-14 01:00:00+00:00,1.6,3.18,0.67,3.99,5.65,1.81,4.09,5.8,1.86,4.17,5.92,1.9,78,80,121,5.9,3.0,7.0,-1.5,-0.4,-0.5,955.2,954.5,955.0
2026-02-14 02:00:00+00:00,1.7,1.75,0.6,4.1,3.65,1.67,4.21,3.75,1.71,4.3,3.83,1.75,80,77,165,2.7,3.4,6.3,-2.4,-0.6,-0.4,955.9,955.0,955.6
2026-02-14 03:00:00+00:00,1.85,1.74,0.96,3.9,3.68,2.22,4.0,3.78,2.27,4.08,3.86,2.32,89,72,213,3.4,3.2,5.7,-0.9,-0.3,0.8,956.2,955.6,956.4
2026-02-14 04:00:00+00:00,2.3,1.17,0.22,4.03,2.75,1.22,4.13,2.82,1.25,4.22,2.88,1.28,69,67,182,4.5,2.8,4.9,1.1,1.3,2.2,956.5,956.2,956.7
2026-02-14 05:00:00+00:00,2.37,0.85,0.25,4.05,1.59,0.65,4.15,1.63,0.67,4.24,1.67,0.68,54,67,167,4.9,1.9,5.9,1.9,1.7,4.2,956.7,956.4,956.7
2026-02-14 06:00:00+00:00,2.65,1.05,1.13,4.38,1.93,1.15,4.49,1.98,1.18,4.58,2.02,1.2,52,16,348,4.9,7.1,8.1,3.0,2.6,3.5,957.1,956.9,955.9
2026-02-14 07:00:00+00:00,1.62,0.71,1.3,3.56,1.42,1.52,3.65,1.46,1.56,3.73,1.49,1.59,49,22,264,4.9,6.5,9.1,3.7,3.1,4.4,956.6,956.5,956.0
2026-02-14 08:00:00+00:00,0.71,0.79,2.58,1.55,1.34,3.03,1.59,1.38,3.1,1.62,1.41,3.17,24,314,255,3.7,4.1,9.2,4.3,3.6,4.8,956.7,956.1,956.0
2026-02-14 09:00:00+00:00,0.45,1.75,2.98,1.1,3.07,3.68,1.12,3.15,3.77,1.15,3.22,3.85,32,267,255,2.0,2.3,8.9,3.7,2.6,4.5,956.4,956.7,956.2
2026-02-14 10:00:00+00:00,0.56,0.27,2.65,1.12,0.87,3.19,1.15,0.89,3.28,1.17,0.91,3.34,2,218,254,1.7,2.2,6.7,3.5,3.2,3.7,956.3,956.7,956.3
2026-02-14 11:00:00+00:00,0.56,0.59,2.16,1.28,0.95,3.46,1.31,0.97,3.55,1.34,0.99,3.62,40,235,260,2.0,2.8,7.9,3.7,2.7,2.2,956.4,956.7,956.6
2026-02-14 12:00:00+00:00,1.5,0.18,2.96,2.99,0.56,5.14,3.06,0.57,5.27,3.13,0.58,5.38,84,218,265,2.4,3.8,9.3,1.0,0.6,1.5,955.9,956.1,957.3
2026-02-14 13:00:00+00:00,1.18,0.21,2.8,3.71,0.37,5.06,3.8,0.38,5.19,3.88,0.39,5.3,55,337,244,2.3,2.3,8.7,-0.4,0.3,0.3,956.1,956.3,958.2
2026-02-14 14:00:00+00:00,0.35,0.62,3.07,0.94,1.6,5.45,0.96,1.64,5.59,0.98,1.68,5.71,9,290,238,1.6,2.3,7.7,-0.1,-1.7,0.5,956.9,956.7,958.8
