time,wind_speed_100m,wind_speed_10m,temperature_2m
2025-11-16 09:00:00,9.14,5.81,12.3
2025-11-16 10:00:00,8.18,4.78,10.9
2025-11-16 11:00:00,7.11,3.28,8.5
2025-11-16 12:00:00,6.43,2.58,7.1
2025-11-16 13:00:00,5.64,2.24,5.7
2025-11-16 14:00:00,5.46,2.17,4.6
2025-11-16 15:00:00,5.38,2.01,4.2
2025-11-16 16:00:00,5.28,1.9,3.9
2025-11-16 17:00:00,4.75,1.72,3.7
2025-11-16 18:00:00,5.42,2.04,3.3
2025-11-16 19:00:00,5.74,2.26,2.7
2025-11-16 20:00:00,5.74,2.24,2.6
2025-11-16 21:00:00,5.5,1.93,2.5
2025-11-16 22:00:00,5.21,1.8,2.6
2025-11-16 23:00:00,4.65,1.53,2.4
2025-11-17 00:00:00,4.68,1.69,2.9
2025-11-17 01:00:00,4.37,1.8,2.8
2025-11-17 02:00:00,5.15,2.14,3.1
2025-11-17 03:00:00,5.57,2.53,5.6
2025-11-17 04:00:00,5.52,3.05,7.4
2025-11-17 05:00:00,5.0,2.76,8.9
2025-11-17 06:00:00,4.95,3.55,10.5
2025-11-17 07:00:00,4.77,3.52,11.2
2025-11-17 08:00:00,4.16,3.11,11.8
2025-11-17 09:00:00,3.91,2.83,11.7
2025-11-17 10:00:00,4.15,2.28,10.6
2025-11-17 11:00:00,4.54,1.99,7.4
2025-11-17 12:00:00,4.76,2.01,6.8
2025-11-17 13:00:00,4.97,2.07,6.8
2025-11-17 14:00:00,4.89,2.16,6.3
2025-11-17 15:00:00,5.82,2.31,6.3
2025-11-17 16:00:00,6.96,2.9,6.0
2025-11-17 17:00:00,6.88,2.75,5.0
2025-11-17 18:00:00,7.1,2.9,4.4
2025-11-17 19:00:00,7.45,3.12,3.7
2025-11-17 20:00:00,7.33,3.16,3.3
2025-11-17 21:00:00,7.42,3.26,2.9
2025-11-17 22:00:00,7.92,3.5,2.6
2025-11-17 23:00:00,8.57,3.96,2.6
2025-11-18 00:00:00,8.61,4.07,2.2
2025-11-18 01:00:00,8.59,3.96,1.8
2025-11-18 02:00:00,8.68,3.98,1.9
2025-11-18 03:00:00,8.72,4.56,4.1
2025-11-18 04:00:00,10.16,5.08,7.5
2025-11-18 05:00:00,10.16,5.81,10.1
2025-11-18 06:00:00,10.19,6.31,11.6
2025-11-18 07:00:00,9.81,6.46,12.4
2025-11-18 08:00:00,9.97,6.37,12.7
2025-11-18 09:00:00,10.67,6.05,12.3
2025-11-18 10:00:00,10.6,5.85,10.9
2025-11-18 11:00:00,9.13,4.86,8.5
2025-11-18 12:00:00,7.88,3.53,7.6
2025-11-18 13:00:00,6.96,3.11,6.8
2025-11-18 14:00:00,6.89,3.1,5.6
2025-11-18 15:00:00,7.06,3.11,4.8
2025-11-18 16:00:00,6.86,2.89,4.3
2025-11-18 17:00:00,5.95,2.39,3.5
2025-11-18 18:00:00,5.68,2.53,3.2
2025-11-18 19:00:00,5.33,2.48,2.2
2025-11-18 20:00:00,5.07,2.33,1.9
2025-11-18 21:00:00,4.94,1.97,1.8
2025-11-18 22:00:00,5.09,1.99,1.9
2025-11-18 23:00:00,5.55,2.13,2.1
2025-11-19 00:00:00,5.17,1.9,2.1
2025-11-19 01:00:00,4.65,1.71,2.0
2025-11-19 02:00:00,4.59,1.72,2.0
2025-11-19 03:00:00,4.57,2.09,4.4
2025-11-19 04:00:00,4.77,2.35,7.6
2025-11-19 05:00:00,3.36,1.71,9.4
2025-11-19 06:00:00,3.24,1.98,10.0
2025-11-19 07:00:00,2.01,1.41,11.0
2025-11-19 08:00:00,1.55,1.15,11.6
2025-11-19 09:00:00,0.97,0.83,11.9
2025-11-19 10:00:00,0.58,0.51,11.1
2025-11-19 11:00:00,0.34,0.32,8.7
2025-11-19 12:00:00,1.8,1.04,8.1
2025-11-19 13:00:00,3.32,1.53,8.6
2025-11-19 14:00:00,0.94,0.4,8.3
2025-11-19 15:00:00,2.65,1.57,8.8
2025-11-19 16:00:00,3.24,1.61,8.8
2025-11-19 17:00:00,3.85,1.7,7.5
2025-11-19 18:00:00,4.04,1.57,6.8
2025-11-19 19:00:00,3.2,1.22,6.0
2025-11-19 20:00:00,3.13,1.06,5.5
2025-11-19 21:00:00,2.63,1.03,5.5
2025-11-19 22:00:00,1.83,0.7,5.5
2025-11-19 23:00:00,1.33,0.54,5.7
2025-11-20 00:00:00,1.28,0.57,5.1
2025-11-20 01:00:00,0.49,0.29,5.1
2025-11-20 02:00:00,0.83,0.35,4.5
2025-11-20 03:00:00,2.06,1.11,6.1
2025-11-20 04:00:00,4.63,2.51,8.7
2025-11-20 05:00:00,4.68,2.72,10.9
2025-11-20 06:00:00,2.39,0.97,10.1
2025-11-20 07:00:00,3.55,2.34,10.7
2025-11-20 08:00:00,3.08,2.3,11.1
2025-11-20 09:00:00,2.87,2.23,11.0
2025-11-20 10:00:00,2.0,1.16,10.1
2025-11-20 11:00:00,1.35,0.41,8.0
2025-11-20 12:00:00,2.3,1.25,7.4
2025-11-20 13:00:00,0.96,0.4,7.8
2025-11-20 14:00:00,1.76,0.99,6.7
2025-11-20 15:00:00,1.35,0.85,5.9
2025-11-20 16:00:00,1.57,1.21,5.3
2025-11-20 17:00:00,2.71,1.36,4.7
2025-11-20 18:00:00,4.22,1.84,4.1
2025-11-20 19:00:00,5.3,2.15,4.3
2025-11-20 20:00:00,5.83,2.44,4.2
2025-11-20 21:00:00,5.69,2.53,3.6
2025-11-20 22:00:00,5.88,2.67,3.0
2025-11-20 23:00:00,6.33,2.89,2.7
2025-11-21 00:00:00,6.88,3.05,2.5
2025-11-21 01:00:00,7.12,3.11,2.4
2025-11-21 02:00:00,6.68,2.92,2.1
2025-11-21 03:00:00,6.22,3.11,3.6
2025-11-21 04:00:00,6.66,3.26,6.7
2025-11-21 05:00:00,5.71,4.01,8.7
2025-11-21 06:00:00,7.57,5.52,10.3
2025-11-21 07:00:00,8.03,5.84,10.8
2025-11-21 08:00:00,7.46,5.45,10.8
2025-11-21 09:00:00,5.98,4.24,10.6
2025-11-21 10:00:00,4.66,2.55,9.9
2025-11-21 11:00:00,3.85,1.55,7.2
2025-11-21 12:00:00,4.27,1.74,6.0
2025-11-21 13:00:00,4.55,1.86,6.2
2025-11-21 14:00:00,5.08,2.07,5.9
2025-11-21 15:00:00,4.58,1.83,5.3
2025-11-21 16:00:00,3.65,1.36,4.5
2025-11-21 17:00:00,3.73,1.37,4.7
2025-11-21 18:00:00,3.29,1.15,5.2
2025-11-21 19:00:00,3.5,1.46,4.9
2025-11-21 20:00:00,2.26,0.94,4.5
2025-11-21 21:00:00,1.98,1.13,4.0
2025-11-21 22:00:00,1.11,0.83,3.9
2025-11-21 23:00:00,0.93,0.65,4.3
2025-11-22 00:00:00,0.28,0.35,3.8
2025-11-22 01:00:00,3.46,1.91,3.0
2025-11-22 02:00:00,3.56,1.81,1.8
2025-11-22 03:00:00,3.57,1.52,4.3
2025-11-22 04:00:00,3.83,2.35,6.9
2025-11-22 05:00:00,4.38,3.31,7.9
2025-11-22 06:00:00,5.52,4.16,9.3
2025-11-22 07:00:00,6.29,4.69,10.0
2025-11-22 08:00:00,6.05,4.42,9.5
2025-11-22 09:00:00,6.72,4.45,8.5
2025-11-22 10:00:00,6.68,4.57,8.5
2025-11-22 11:00:00,6.61,3.57,8.1
2025-11-22 12:00:00,6.45,2.96,6.2
2025-11-22 13:00:00,6.3,2.84,6.0
2025-11-22 14:00:00,5.33,2.1,5.0
2025-11-22 15:00:00,3.81,0.96,4.8
2025-11-22 16:00:00,2.96,0.58,4.3
2025-11-22 17:00:00,1.98,0.32,3.7
2025-11-22 18:00:00,0.7,0.21,3.4
2025-11-22 19:00:00,3.29,1.97,2.0
2025-11-22 20:00:00,3.92,1.78,1.4
2025-11-22 21:00:00,5.01,1.95,1.4
2025-11-22 22:00:00,6.13,2.67,1.2
2025-11-22 23:00:00,7.32,3.3,0.8
2025-11-23 00:00:00,8.75,4.36,0.7
2025-11-23 01:00:00,9.17,4.62,0.6
2025-11-23 02:00:00,9.82,5.03,0.7
2025-11-23 03:00:00,9.97,5.64,1.9
2025-11-23 04:00:00,10.02,5.89,4.1
2025-11-23 05:00:00,10.26,6.17,6.0
2025-11-23 06:00:00,8.52,6.01,8.0
2025-11-23 07:00:00,7.92,5.81,9.1
2025-11-23 08:00:00,7.78,5.63,9.5
2025-11-23 09:00:00,7.37,5.02,9.2
2025-11-23 10:00:00,7.4,4.0,7.9
2025-11-23 11:00:00,6.29,2.82,5.9
2025-11-23 12:00:00,5.65,2.21,5.0
2025-11-23 13:00:00,5.77,2.27,5.1
2025-11-23 14:00:00,4.98,1.89,4.2
2025-11-23 15:00:00,3.89,1.43,3.1
2025-11-23 16:00:00,2.21,1.01,2.5
2025-11-23 17:00:00,1.51,0.98,2.2
2025-11-23 18:00:00,1.17,0.67,2.3
2025-11-23 19:00:00,1.45,0.68,1.9
2025-11-23 20:00:00,1.0,0.36,1.8
2025-11-23 21:00:00,0.9,0.3,1.6
2025-11-23 22:00:00,0.9,0.4,1.7
2025-11-23 23:00:00,2.28,0.5,1.9
2025-11-24 00:00:00,2.97,0.45,1.8
2025-11-24 01:00:00,1.91,0.22,1.5
2025-11-24 02:00:00,3.54,1.25,0.3
2025-11-24 03:00:00,4.25,1.62,2.1
2025-11-24 04:00:00,4.2,2.32,4.4
2025-11-24 05:00:00,3.51,2.52,5.9
2025-11-24 06:00:00,2.88,2.13,7.0
2025-11-24 07:00:00,2.21,1.7,8.2
2025-11-24 08:00:00,2.15,1.71,8.3
2025-11-24 09:00:00,1.25,1.0,8.1
2025-11-24 10:00:00,1.47,0.35,6.4
2025-11-24 11:00:00,1.52,0.18,4.9
2025-11-24 12:00:00,1.94,0.98,4.4
2025-11-24 13:00:00,3.65,1.98,4.4
2025-11-24 14:00:00,4.19,2.06,3.4
2025-11-24 15:00:00,4.14,1.89,3.1
2025-11-24 16:00:00,4.79,2.22,3.3
2025-11-24 17:00:00,5.44,2.37,3.6
2025-11-24 18:00:00,5.82,2.71,3.9
2025-11-24 19:00:00,7.08,3.62,4.0
2025-11-24 20:00:00,7.8,4.1,3.7
2025-11-24 21:00:00,8.91,4.84,4.0
2025-11-24 22:00:00,8.14,4.19,3.9
2025-11-24 23:00:00,7.83,3.66,4.4
2025-11-25 00:00:00,6.95,3.32,3.9
2025-11-25 01:00:00,7.46,4.0,3.9
2025-11-25 02:00:00,7.06,3.13,3.6
2025-11-25 03:00:00,6.37,2.84,5.1
2025-11-25 04:00:00,4.95,2.69,7.3
2025-11-25 05:00:00,2.62,1.9,9.4
2025-11-25 06:00:00,1.76,1.41,11.3
2025-11-25 07:00:00,1.61,1.46,11.3
2025-11-25 08:00:00,3.41,2.8,10.6
2025-11-25 09:00:00,4.9,3.62,9.0
2025-11-25 10:00:00,5.1,3.31,7.4
2025-11-25 11:00:00,5.24,2.4,5.3
2025-11-25 12:00:00,7.45,3.38,5.5
2025-11-25 13:00:00,8.52,4.39,5.7
2025-11-25 14:00:00,9.47,5.02,4.9
2025-11-25 15:00:00,10.5,5.65,4.2
2025-11-25 16:00:00,11.11,6.18,3.9
2025-11-25 17:00:00,10.79,6.08,3.8
2025-11-25 18:00:00,10.07,5.61,3.2
2025-11-25 19:00:00,9.79,5.52,2.9
2025-11-25 20:00:00,9.5,5.29,2.8
2025-11-25 21:00:00,9.38,5.13,2.4
2025-11-25 22:00:00,9.72,5.2,2.2
2025-11-25 23:00:00,9.96,5.4,2.2
2025-11-26 00:00:00,10.6,5.83,2.5
2025-11-26 01:00:00,10.42,5.63,2.3
2025-11-26 02:00:00,10.59,5.73,2.3
2025-11-26 03:00:00,10.81,6.11,3.7
2025-11-26 04:00:00,11.73,6.48,6.4
2025-11-26 05:00:00,12.35,7.14,9.3
2025-11-26 06:00:00,12.6,8.05,11.6
2025-11-26 07:00:00,13.37,8.44,12.2
2025-11-26 08:00:00,13.15,8.19,12.9
2025-11-26 09:00:00,12.94,7.08,12.6
2025-11-26 10:00:00,10.94,6.6,11.6
2025-11-26 11:00:00,9.68,5.42,9.2
2025-11-26 12:00:00,8.51,4.25,7.6
2025-11-26 13:00:00,7.34,3.63,6.0
2025-11-26 14:00:00,6.28,2.99,4.7
2025-11-26 15:00:00,5.64,2.69,3.8
2025-11-26 16:00:00,5.02,2.3,2.6
2025-11-26 17:00:00,3.99,1.8,1.9
2025-11-26 18:00:00,4.16,1.59,1.8
2025-11-26 19:00:00,3.74,1.63,1.2
2025-11-26 20:00:00,3.11,1.29,1.5
2025-11-26 21:00:00,2.57,1.19,2.6
2025-11-26 22:00:00,2.35,1.22,3.7
2025-11-26 23:00:00,1.75,0.53,5.6
2025-11-27 00:00:00,3.48,1.67,4.1
2025-11-27 01:00:00,2.57,0.79,2.4
2025-11-27 02:00:00,2.73,0.86,3.1
2025-11-27 03:00:00,3.6,1.6,3.6
2025-11-27 04:00:00,3.13,1.66,6.4
2025-11-27 05:00:00,2.19,0.65,8.8
2025-11-27 06:00:00,0.39,0.75,9.3
2025-11-27 07:00:00,0.3,0.38,10.9
2025-11-27 08:00:00,1.06,0.85,11.7
2025-11-27 09:00:00,2.24,0.91,11.4
2025-11-27 10:00:00,3.76,1.7,9.1
2025-11-27 11:00:00,4.66,2.18,5.9
2025-11-27 12:00:00,4.11,1.82,6.6
2025-11-27 13:00:00,4.92,2.15,6.4
2025-11-27 14:00:00,6.12,2.71,6.2
2025-11-27 15:00:00,6.34,2.93,6.4
2025-11-27 16:00:00,6.08,2.97,6.3
2025-11-27 17:00:00,5.4,2.58,5.6
2025-11-27 18:00:00,1.82,0.76,3.0
2025-11-27 19:00:00,1.07,0.94,3.1
2025-11-27 20:00:00,0.62,0.83,2.6
2025-11-27 21:00:00,0.36,0.6,3.0
2025-11-27 22:00:00,0.59,0.35,3.7
2025-11-27 23:00:00,1.23,0.64,3.3
2025-11-28 00:00:00,1.66,0.54,1.4
2025-11-28 01:00:00,2.98,1.3,-0.2
2025-11-28 02:00:00,2.6,1.13,-0.1
2025-11-28 03:00:00,2.25,1.07,2.1
2025-11-28 04:00:00,1.73,1.29,5.3
2025-11-28 05:00:00,1.35,1.05,6.8
2025-11-28 06:00:00,2.22,1.76,6.5
2025-11-28 07:00:00,1.65,1.29,7.6
2025-11-28 08:00:00,1.17,0.92,8.6
2025-11-28 09:00:00,0.78,0.6,8.6
2025-11-28 10:00:00,0.53,0.45,6.4
2025-11-28 11:00:00,0.36,0.16,4.1
2025-11-28 12:00:00,0.96,0.35,4.5
2025-11-28 13:00:00,2.84,1.64,4.0
2025-11-28 14:00:00,2.84,1.28,3.5
2025-11-28 15:00:00,3.02,1.17,3.5
2025-11-28 16:00:00,3.38,1.2,3.1
2025-11-28 17:00:00,3.75,1.35,2.7
2025-11-28 18:00:00,2.02,0.54,3.1
2025-11-28 19:00:00,1.7,0.2,2.2
2025-11-28 20:00:00,1.68,0.21,2.0
2025-11-28 21:00:00,1.83,0.25,1.8
2025-11-28 22:00:00,1.32,0.18,1.1
2025-11-28 23:00:00,0.69,0.22,0.3
2025-11-29 00:00:00,2.1,1.01,-0.9
2025-11-29 01:00:00,2.62,0.86,-1.5
2025-11-29 02:00:00,3.75,1.25,-1.7
2025-11-29 03:00:00,4.92,2.14,-0.4
2025-11-29 04:00:00,5.19,2.62,1.6
2025-11-29 05:00:00,4.31,2.97,3.0
2025-11-29 06:00:00,5.69,4.08,4.9
2025-11-29 07:00:00,6.08,4.31,6.1
2025-11-29 08:00:00,5.85,4.17,6.4
2025-11-29 09:00:00,5.07,3.23,5.9
2025-11-29 10:00:00,5.04,2.02,4.2
2025-11-29 11:00:00,5.02,1.87,1.1
2025-11-29 12:00:00,5.26,2.07,0.6
2025-11-29 13:00:00,5.64,2.22,0.9
2025-11-29 14:00:00,5.39,2.05,0.7
2025-11-29 15:00:00,5.1,1.87,0.4
2025-11-29 16:00:00,5.05,1.8,-0.1
2025-11-29 17:00:00,5.03,1.76,-0.4
2025-11-29 18:00:00,5.02,1.7,-0.7
2025-11-29 19:00:00,5.03,1.77,-1.4
2025-11-29 20:00:00,4.99,1.74,-1.3
2025-11-29 21:00:00,4.72,1.68,-1.4
2025-11-29 22:00:00,4.29,1.42,-1.5
2025-11-29 23:00:00,3.9,1.16,-1.2
2025-11-30 00:00:00,3.56,0.86,-1.3
2025-11-30 01:00:00,2.31,0.54,-1.5
2025-11-30 02:00:00,1.49,0.39,-1.2
2025-11-30 03:00:00,0.85,0.16,0.3
2025-11-30 04:00:00,0.51,0.63,1.9
2025-11-30 05:00:00,0.34,0.5,3.4
2025-11-30 06:00:00,0.89,0.7,5.0
2025-11-30 07:00:00,1.77,1.45,6.4
2025-11-30 08:00:00,2.05,1.61,7.0
2025-11-30 09:00:00,2.67,1.96,6.9
2025-11-30 10:00:00,3.92,1.75,4.6
2025-11-30 11:00:00,4.0,1.73,1.2
2025-11-30 12:00:00,3.43,1.66,0.8
2025-11-30 13:00:00,3.98,1.82,0.9
2025-11-30 14:00:00,4.42,1.62,0.9
2025-11-30 15:00:00,3.89,1.1,1.0
2025-11-30 16:00:00,3.23,0.76,0.8
2025-11-30 17:00:00,2.62,0.5,0.5
2025-11-30 18:00:00,0.79,0.11,0.4
2025-11-30 19:00:00,0.64,0.46,-1.4
2025-11-30 20:00:00,1.15,0.5,-2.3
2025-11-30 21:00:00,1.61,0.45,-2.4
2025-11-30 22:00:00,2.36,0.7,-2.9
2025-11-30 23:00:00,3.71,1.49,-3.4
2025-12-01 00:00:00,2.77,0.65,-2.2
2025-12-01 01:00:00,4.33,1.68,-3.8
2025-12-01 02:00:00,6.07,2.26,-3.2
2025-12-01 03:00:00,6.7,3.19,-1.6
2025-12-01 04:00:00,7.58,3.74,0.8
2025-12-01 05:00:00,7.02,4.69,2.5
2025-12-01 06:00:00,8.32,5.81,4.3
2025-12-01 07:00:00,8.32,5.77,5.4
2025-12-01 08:00:00,8.42,5.76,6.0
2025-12-01 09:00:00,9.77,5.17,5.7
2025-12-01 10:00:00,8.71,4.98,4.5
2025-12-01 11:00:00,7.92,3.72,2.2
2025-12-01 12:00:00,7.85,3.53,0.7
2025-12-01 13:00:00,7.37,3.4,-0.3
2025-12-01 14:00:00,7.52,3.45,-0.6
2025-12-01 15:00:00,7.85,3.65,-0.7
2025-12-01 16:00:00,8.31,4.0,-0.5
2025-12-01 17:00:00,8.04,3.8,-0.5
2025-12-01 18:00:00,7.52,3.45,-0.7
2025-12-01 19:00:00,6.96,2.9,-1.5
2025-12-01 20:00:00,5.71,2.17,-2.1
2025-12-01 21:00:00,4.74,1.69,-2.5
2025-12-01 22:00:00,3.53,1.17,-3.1
2025-12-01 23:00:00,2.2,0.34,-2.9
2025-12-02 00:00:00,2.9,0.36,-2.2
2025-12-02 01:00:00,1.14,0.78,-3.2
2025-12-02 02:00:00,1.35,1.24,-4.2
2025-12-02 03:00:00,2.52,1.63,-2.0
2025-12-02 04:00:00,3.85,2.6,0.8
2025-12-02 05:00:00,3.25,2.29,2.4
2025-12-02 06:00:00,3.34,2.59,3.5
2025-12-02 07:00:00,2.65,2.06,4.8
2025-12-02 08:00:00,2.3,1.85,5.9
2025-12-02 09:00:00,3.2,2.5,5.2
2025-12-02 10:00:00,3.5,1.63,3.3
2025-12-02 11:00:00,3.81,1.73,0.6
2025-12-02 12:00:00,3.96,2.09,0.0
2025-12-02 13:00:00,3.67,1.59,-1.3
2025-12-02 14:00:00,3.6,1.1,-0.9
2025-12-02 15:00:00,2.6,0.64,-0.8
2025-12-02 16:00:00,1.3,0.21,-0.6
2025-12-02 17:00:00,0.92,0.11,-0.7
2025-12-02 18:00:00,1.41,0.59,-1.5
2025-12-02 19:00:00,3.13,1.6,-2.8
2025-12-02 20:00:00,4.44,1.86,-2.4
2025-12-02 21:00:00,5.34,2.08,-2.1
2025-12-02 22:00:00,5.34,2.23,-2.4
2025-12-02 23:00:00,5.36,2.32,-2.9
2025-12-03 00:00:00,4.46,1.66,-2.6
2025-12-03 01:00:00,5.15,2.0,-2.6
2025-12-03 02:00:00,6.25,2.65,-2.3
2025-12-03 03:00:00,6.51,3.31,-1.2
2025-12-03 04:00:00,7.45,3.4,0.7
2025-12-03 05:00:00,5.64,3.51,2.4
2025-12-03 06:00:00,5.33,3.61,3.8
2025-12-03 07:00:00,4.95,3.59,5.2
2025-12-03 08:00:00,4.41,3.22,5.6
2025-12-03 09:00:00,4.03,2.57,5.4
2025-12-03 10:00:00,3.91,1.53,3.7
2025-12-03 11:00:00,3.94,1.44,1.4
2025-12-03 12:00:00,4.79,1.95,1.3
2025-12-03 13:00:00,5.65,2.26,1.9
2025-12-03 14:00:00,5.71,2.35,2.1
2025-12-03 15:00:00,5.3,2.2,1.9
2025-12-03 16:00:00,5.3,2.2,1.6
2025-12-03 17:00:00,5.77,2.4,1.9
2025-12-03 18:00:00,6.24,2.32,0.5
2025-12-03 19:00:00,6.07,2.24,0.2
2025-12-03 20:00:00,4.85,1.84,-0.2
2025-12-03 21:00:00,4.54,1.88,-0.2
2025-12-03 22:00:00,3.84,1.85,0.1
2025-12-03 23:00:00,5.06,2.33,0.6
2025-12-04 00:00:00,5.04,2.16,0.2
2025-12-04 01:00:00,6.27,2.7,-0.2
2025-12-04 02:00:00,5.26,2.0,-0.9
2025-12-04 03:00:00,5.77,2.57,0.4
2025-12-04 04:00:00,6.13,3.51,3.6
2025-12-04 05:00:00,4.98,2.69,6.4
2025-12-04 06:00:00,6.82,4.18,6.9
2025-12-04 07:00:00,5.84,3.93,7.1
2025-12-04 08:00:00,5.37,3.51,6.8
2025-12-04 09:00:00,5.3,2.64,6.2
2025-12-04 10:00:00,4.26,1.68,4.2
2025-12-04 11:00:00,3.78,1.14,1.9
2025-12-04 12:00:00,2.01,0.34,2.5
2025-12-04 13:00:00,2.8,0.87,2.6
2025-12-04 14:00:00,1.76,0.63,2.7
2025-12-04 15:00:00,0.99,0.5,3.0
2025-12-04 16:00:00,1.07,0.39,3.5
2025-12-04 17:00:00,1.22,0.55,2.8
2025-12-04 18:00:00,1.15,0.52,2.9
2025-12-04 19:00:00,1.55,0.75,0.6
2025-12-04 20:00:00,1.74,0.78,-0.4
2025-12-04 21:00:00,2.32,1.1,-0.6
2025-12-04 22:00:00,3.13,1.53,-1.2
2025-12-04 23:00:00,2.71,1.07,-1.0
2025-12-05 00:00:00,2.69,1.23,-1.4
2025-12-05 01:00:00,2.59,1.4,-1.1
2025-12-05 02:00:00,1.59,0.47,-0.7
2025-12-05 03:00:00,1.28,0.35,0.4
2025-12-05 04:00:00,1.27,0.56,2.8
2025-12-05 05:00:00,1.6,0.65,4.4
2025-12-05 06:00:00,0.86,0.57,5.8
2025-12-05 07:00:00,1.14,0.78,6.9
2025-12-05 08:00:00,1.47,1.13,7.3
2025-12-05 09:00:00,2.15,1.65,7.1
2025-12-05 10:00:00,3.49,1.56,4.9
2025-12-05 11:00:00,4.72,2.12,3.1
2025-12-05 12:00:00,5.42,2.53,3.5
2025-12-05 13:00:00,5.51,2.9,4.0
2025-12-05 14:00:00,4.61,2.09,3.8
2025-12-05 15:00:00,3.94,1.84,4.0
2025-12-05 16:00:00,4.05,2.01,4.1
2025-12-05 17:00:00,4.23,2.33,4.2
2025-12-05 18:00:00,2.85,1.48,3.0
2025-12-05 19:00:00,2.11,0.63,3.0
2025-12-05 20:00:00,1.81,0.28,2.9
2025-12-05 21:00:00,0.85,0.11,3.3
2025-12-05 22:00:00,0.67,0.18,2.6
2025-12-05 23:00:00,1.01,0.43,1.1
2025-12-06 00:00:00,1.39,0.4,0.2
2025-12-06 01:00:00,2.21,0.97,-1.0
2025-12-06 02:00:00,3.42,1.5,-0.9
2025-12-06 03:00:00,4.59,2.26,0.2
2025-12-06 04:00:00,5.38,2.89,1.1
2025-12-06 05:00:00,4.61,2.94,2.4
2025-12-06 06:00:00,5.15,3.65,3.5
2025-12-06 07:00:00,6.03,4.28,5.0
2025-12-06 08:00:00,5.67,4.03,5.3
2025-12-06 09:00:00,3.86,2.59,4.7
2025-12-06 10:00:00,2.33,0.71,3.0
2025-12-06 11:00:00,1.73,0.11,1.1
2025-12-06 12:00:00,3.69,1.48,0.4
2025-12-06 13:00:00,3.98,1.61,0.1
2025-12-06 14:00:00,5.65,2.22,0.5
2025-12-06 15:00:00,5.75,2.17,0.5
2025-12-06 16:00:00,5.09,1.85,0.2
2025-12-06 17:00:00,5.1,1.86,-0.1
2025-12-06 18:00:00,6.22,2.35,-0.2
2025-12-06 19:00:00,5.93,2.16,-1.2
2025-12-06 20:00:00,5.77,2.13,-1.6
2025-12-06 21:00:00,5.72,2.21,-2.1
2025-12-06 22:00:00,5.83,2.3,-2.1
2025-12-06 23:00:00,6.11,2.43,-2.1
2025-12-07 00:00:00,7.39,3.4,-1.8
2025-12-07 01:00:00,7.77,3.66,-2.1
2025-12-07 02:00:00,7.92,3.82,-2.2
2025-12-07 03:00:00,7.22,3.49,-1.4
2025-12-07 04:00:00,5.66,3.51,1.3
2025-12-07 05:00:00,5.99,3.68,3.2
2025-12-07 06:00:00,7.16,4.71,4.8
2025-12-07 07:00:00,5.19,3.7,5.6
2025-12-07 08:00:00,3.98,2.76,5.2
2025-12-07 09:00:00,2.16,0.9,4.5
2025-12-07 10:00:00,0.81,0.18,3.6
2025-12-07 11:00:00,0.82,0.11,2.4
2025-12-07 12:00:00,1.68,0.94,1.2
2025-12-07 13:00:00,0.74,0.39,1.5
2025-12-07 14:00:00,1.81,0.64,0.9
2025-12-07 15:00:00,1.88,0.64,0.4
2025-12-07 16:00:00,1.07,0.7,-0.2
2025-12-07 17:00:00,0.87,0.34,-0.5
2025-12-07 18:00:00,1.35,0.32,-0.1
2025-12-07 19:00:00,2.52,1.19,-1.2
2025-12-07 20:00:00,3.76,1.44,-1.6
2025-12-07 21:00:00,4.5,1.83,-0.9
2025-12-07 22:00:00,5.77,2.43,-1.0
2025-12-07 23:00:00,7.62,3.56,-1.0
2025-12-08 00:00:00,7.61,3.38,-0.8
2025-12-08 01:00:00,7.67,3.61,-1.6
2025-12-08 02:00:00,7.52,3.02,-1.9
2025-12-08 03:00:00,4.77,1.46,-0.9
2025-12-08 04:00:00,2.66,0.81,1.0
2025-12-08 05:00:00,1.7,0.95,2.7
2025-12-08 06:00:00,3.46,2.16,4.8
2025-12-08 07:00:00,5.03,3.74,6.0
2025-12-08 08:00:00,4.54,3.18,5.0
2025-12-08 09:00:00,0.54,0.35,5.1
2025-12-08 10:00:00,6.55,3.47,4.9
2025-12-08 11:00:00,9.78,5.89,1.8
2025-12-08 12:00:00,10.31,6.17,0.7
2025-12-08 13:00:00,9.76,5.8,0.8
2025-12-08 14:00:00,8.61,5.09,0.9
2025-12-08 15:00:00,8.12,4.64,0.5
2025-12-08 16:00:00,6.99,4.0,0.9
2025-12-08 17:00:00,7.7,4.45,1.2
2025-12-08 18:00:00,8.2,4.7,1.9
2025-12-08 19:00:00,7.57,4.15,1.9
2025-12-08 20:00:00,6.75,3.68,2.0
2025-12-08 21:00:00,5.37,2.63,1.9
2025-12-08 22:00:00,3.67,1.55,1.4
2025-12-08 23:00:00,2.55,1.38,0.5
2025-12-09 00:00:00,0.92,0.91,-1.6
2025-12-09 01:00:00,1.13,0.21,-1.8
2025-12-09 02:00:00,1.25,0.83,-1.5
2025-12-09 03:00:00,3.66,2.36,-1.3
2025-12-09 04:00:00,5.52,3.36,0.5
2025-12-09 05:00:00,7.19,4.19,1.5
2025-12-09 06:00:00,8.77,5.7,2.5
2025-12-09 07:00:00,9.86,6.92,3.4
2025-12-09 08:00:00,10.02,7.04,3.8
2025-12-09 09:00:00,9.05,6.27,3.8
2025-12-09 10:00:00,8.48,5.31,3.1
2025-12-09 11:00:00,8.03,4.54,2.2
