turbine,lead_day,sector_i,sector,season_year,season,speed_bin,n,median_ratio,q25,q75,mean_power,mean_forecast_wind,mean_measured_wind
t2,1,2,NE,2026,winter,8–10,17,1.2319587628865982,1.1830535571542764,1.317891910036925,0.8239215686274509,8.728823529411764,10.55656862745098
t2,1,2,NE,2026,winter,10–12,4,1.1794060112307836,1.1623685871185168,1.2000984014295373,0.98125,10.3725,12.265416666666667
t2,1,3,ENE,2024,autumn,2–4,61,1.6299342105263157,1.3279132791327914,2.358402971216342,0.21418032786885244,3.004262295081967,5.2633879781420765
t2,1,3,ENE,2024,autumn,4–6,78,1.5005133679532374,1.1245692468290414,1.8160299373278308,0.4447222222222222,5.0543589743589745,7.351269230769231
t2,1,3,ENE,2024,autumn,6–8,95,1.5031492248062015,1.1485280945983287,1.626993802452518,0.7098596491228071,6.958631578947369,9.617684210526315
t2,1,3,ENE,2024,autumn,8–10,31,1.4178058184367335,1.3484808178873158,1.5070001049719455,0.9165591397849463,8.966451612903224,12.428763440860216
t2,1,3,ENE,2024,autumn,10–12,2,1.4152396085353725,1.4071875276106258,1.4232916894601193,0.9700000000000001,10.315000000000001,14.596666666666666
t2,1,3,ENE,2024,spring,2–4,59,1.3491452991452992,1.0863694856637311,2.081424438393465,0.20864406779661018,3.185084745762712,5.085112994350282
t2,1,3,ENE,2024,spring,4–6,64,1.2025428228529047,0.9034604840399525,1.6392794453220993,0.31916666666666665,4.87609375,6.27253125
t2,1,3,ENE,2024,spring,6–8,73,1.440239043824701,1.039344262295082,1.679690949227373,0.6260502283105023,6.924520547945206,9.10917808219178
t2,1,3,ENE,2024,spring,8–10,12,1.5188740672602152,1.417275641025641,1.5879616669235181,0.89875,8.504166666666666,12.289444444444444
t2,1,3,ENE,2024,spring,10–12,1,1.4476236663433557,1.4476236663433557,1.4476236663433557,0.9683333333333333,10.31,14.924999999999999
t2,1,3,ENE,2024,summer,2–4,51,1.311392405063291,0.8790297538392051,1.8536160639893353,0.16183006535947714,3.06078431372549,4.380816993464053
t2,1,3,ENE,2024,summer,4–6,77,1.2326642335766422,0.7505422993492408,1.6761121267519807,0.3192207792207792,4.968571428571428,6.139978354978355
t2,1,3,ENE,2024,summer,6–8,59,1.2753724394785846,0.8628025776484519,1.6208030908355648,0.5677231638418079,6.901186440677966,8.526988700564972
t2,1,3,ENE,2024,summer,8–10,20,1.3755201914769075,1.224663567047814,1.4843857726780263,0.85875,8.484,11.522916666666667
t2,1,3,ENE,2024,winter,2–4,10,2.4933185011054206,1.7640785731840045,2.934788478984432,0.41533333333333333,3.166,6.898333333333333
t2,1,3,ENE,2024,winter,4–6,29,1.7344849648112606,1.2195945945945945,1.952421171171171,0.5255172413793103,4.986896551724138,7.899252873563218
t2,1,3,ENE,2024,winter,6–8,19,1.4030303030303028,1.1118305163765454,1.6541549431852993,0.726578947368421,6.963684210526316,9.620701754385966
t2,1,3,ENE,2024,winter,8–10,2,1.3356702896527592,1.3163059152483696,1.355034664057149,0.9633333333333334,8.465,11.300833333333333
t2,1,3,ENE,2025,autumn,2–4,126,1.343313872671671,0.8069166194166194,1.9136748244557393,0.15543650793650796,3.134761904761905,4.375132275132275
t2,1,3,ENE,2025,autumn,4–6,264,1.1048916252404624,0.6923489677549027,1.4741600001122197,0.25913257575757576,4.954507575757575,5.470534090909091
t2,1,3,ENE,2025,autumn,6–8,138,1.1628743510396156,0.8990450556691467,1.4415850620511304,0.5110748792270532,6.929202898550725,7.939637681159421
t2,1,3,ENE,2025,autumn,8–10,93,1.161628375654978,0.8118338846012495,1.353423534235342,0.6852150537634408,8.818387096774194,9.575698924731183
t2,1,3,ENE,2025,autumn,10–12,21,1.078422053231939,1.0085511455308163,1.1459655485040798,0.9245238095238095,10.90857142857143,11.913809523809524
t2,1,3,ENE,2025,autumn,12+,34,0.9448379552288674,0.8527519168436908,1.0704929713845468,0.9336274509803922,13.346176470588235,12.884313725490196
t2,1,3,ENE,2025,spring,2–4,42,1.561349949815992,0.8304586943790015,2.02953460230246,0.20956349206349204,3.3833333333333333,5.087222222222222
t2,1,3,ENE,2025,spring,4–6,72,1.4483255451713397,1.173280986584794,1.8692345898370144,0.4547569444444444,5.11625,7.443587962962962
t2,1,3,ENE,2025,spring,6–8,64,1.5472823416453427,1.1999776508084576,1.712789723860651,0.7016536458333333,6.83875,9.904895833333333
t2,1,3,ENE,2025,spring,8–10,34,1.451384928410231,1.293636639770875,1.5627657925733058,0.9129901960784315,8.836470588235294,12.451225490196078
t2,1,3,ENE,2025,spring,10–12,4,1.2654098768561945,1.2134990220079094,1.3084451997206905,0.9516666666666667,10.26,12.891666666666666
t2,1,3,ENE,2025,summer,2–4,52,1.5788320208811295,1.0879358530742615,2.177105601652234,0.20842948717948717,3.0348076923076923,4.980673076923077
t2,1,3,ENE,2025,summer,4–6,82,1.1771156152412163,0.7833606809557994,1.6354326030101851,0.30656504065040646,5.0234146341463415,6.014105691056911
t2,1,3,ENE,2025,summer,6–8,94,0.9530553100965473,0.6485992019077862,1.341471797127882,0.4032659574468085,7.082553191489362,6.819120567375887
t2,1,3,ENE,2025,summer,8–10,62,1.0294291814120424,0.7009951393692235,1.2458057058967282,0.5599731182795699,8.822903225806451,8.483172043010754
t2,1,3,ENE,2025,summer,10–12,16,1.17260031528116,0.9624717751621428,1.2327242495376298,0.8644791666666667,10.668125,11.5046875
t2,1,3,ENE,2025,winter,2–4,110,1.186751339038803,0.8045567536830683,1.5983829108829108,0.08360606060606061,3.100272727272727,3.9208636363636367
t2,1,3,ENE,2025,winter,4–6,149,1.2224396607958252,0.9859287054409005,1.6360294117647058,0.31201342281879196,5.045234899328859,6.384071588366891
t2,1,3,ENE,2025,winter,6–8,103,1.4567126725219572,1.0649350672190228,1.598446770984391,0.6770388349514563,6.9567961165048535,9.34490291262136
t2,1,3,ENE,2025,winter,8–10,43,1.345263157894737,1.214112709832134,1.4722081447704685,0.873139534883721,8.823255813953487,11.601279069767441
t2,1,3,ENE,2025,winter,10–12,6,1.395637165528871,1.3057223476789064,1.41346708555709,0.9863888888888889,10.538333333333334,14.31388888888889
t2,1,3,ENE,2026,winter,2–4,63,1.3765432098765433,0.819121380540689,1.9410203139427515,0.16648148148148148,3.23,4.689656084656084
t2,1,3,ENE,2026,winter,4–6,224,1.22626239157373,0.9485869427339192,1.5082740033191024,0.2984077380952381,5.070669642857142,6.236666666666666
t2,1,3,ENE,2026,winter,6–8,197,1.1251298026998962,0.9632389468455043,1.4154022988505748,0.5175380710659898,7.059086294416244,8.198079526226735
t2,1,3,ENE,2026,winter,8–10,118,1.2349481137942677,1.0435393503950774,1.4200305514055152,0.7488841807909604,8.754067796610169,10.616680790960453
t2,1,3,ENE,2026,winter,10–12,36,1.2702432738690699,1.1534521729483873,1.3592798116741285,0.9714722222222222,10.874166666666667,14.022407407407407
t2,1,3,ENE,2026,winter,12+,4,1.1319319521757993,0.9930946993356484,1.281789188011331,0.9733333333333334,12.6375,14.45625
t2,1,4,E,2024,autumn,2–4,94,1.217000398862988,0.5078376584879476,1.724929803449659,0.10656028368794325,3.099787234042553,3.700744680851064
t2,1,4,E,2024,autumn,4–6,162,1.2822306078742005,0.9714036144578314,1.506788338176435,0.34641975308641976,5.115246913580247,6.424691358024691
t2,1,4,E,2024,autumn,6–8,190,1.2828539354791217,1.0014252665990009,1.5104537778064624,0.6209122807017544,6.98121052631579,8.823754385964913
t2,1,4,E,2024,autumn,8–10,124,1.2239527238738597,1.0611799213359698,1.368440133771429,0.8172849462365591,8.942499999999999,10.682782258064515
t2,1,4,E,2024,autumn,10–12,10,1.2639819657646065,1.1046859197172783,1.3984192716571284,0.9628333333333334,10.273,12.849166666666667
t2,1,4,E,2024,spring,2–4,89,1.2456445993031358,0.7736254295532647,1.782258064516129,0.1500749063670412,3.091573033707865,4.1728277153558055
t2,1,4,E,2024,spring,4–6,113,1.432063492063492,1.1213151927437643,1.7540000000000002,0.4195132743362832,5.016283185840709,7.295988200589971
t2,1,4,E,2024,spring,6–8,120,1.4251440289034272,1.1712772804543712,1.6183707710664874,0.6841111111111111,6.919416666666667,9.405291666666667
t2,1,4,E,2024,spring,8–10,70,1.2053070566985693,0.9867878650004525,1.3698712246367604,0.7545714285714286,8.967,10.558142857142858
t2,1,4,E,2024,spring,10–12,26,1.2521212911971191,1.0899417242271903,1.32371012430679,0.9165384615384616,10.808846153846153,13.034294871794872
t2,1,4,E,2024,spring,12+,5,1.0011330160888283,0.9473371374227294,1.0447916666666666,0.9506666666666668,13.88,13.912666666666667
t2,1,4,E,2024,summer,2–4,66,1.2186459768135904,0.7719346071762038,1.7485075558885976,0.15333333333333335,3.0948484848484847,4.1860101010101
t2,1,4,E,2024,summer,4–6,77,1.0696241528034502,0.7164591977869985,1.3728419654714474,0.25632034632034634,5.008961038961039,5.429285714285714
t2,1,4,E,2024,summer,6–8,50,0.9395136711947056,0.5349092699020859,1.351078647384972,0.3940666666666667,6.8272,6.5291
t2,1,4,E,2024,summer,8–10,1,1.1474120082815733,1.1474120082815733,1.1474120082815733,0.73,8.05,9.236666666666666
t2,1,4,E,2024,winter,2–4,14,1.3528953870105256,1.0579266692903058,1.6425675174702032,0.07178571428571427,3.3842857142857143,4.429404761904761
t2,1,4,E,2024,winter,4–6,13,1.2161936560934892,0.8801622418879057,1.711111111111111,0.35076923076923083,4.856923076923077,6.416666666666667
t2,1,4,E,2024,winter,6–8,25,1.5136054421768708,1.3615971287572903,1.61632183908046,0.8482666666666667,7.162000000000001,10.323
t2,1,4,E,2024,winter,8–10,9,1.2418001525553013,1.1339637509850276,1.4941555824264412,0.865,8.425555555555555,10.815
t2,1,4,E,2025,autumn,2–4,59,1.1524822695035462,0.7210373463901689,1.9427135298563867,0.0957909604519774,2.831694915254237,3.6809322033898306
t2,1,4,E,2025,autumn,4–6,20,1.0205947013970058,0.24670378904249873,1.4741807147176378,0.23841666666666667,4.843,4.69225
t2,1,4,E,2025,autumn,6–8,6,0.9924747929133894,0.8192839986933839,1.6262107330129527,0.4483333333333333,6.655,7.43
t2,1,4,E,2025,autumn,8–10,5,1.3524964838255975,1.3312456506610995,1.4163216011042097,0.8420000000000002,9.136,11.939666666666666
t2,1,4,E,2025,autumn,10–12,4,1.1955105370440864,1.138936456877381,1.2241002277184383,0.9508333333333334,10.6375,12.405
t2,1,4,E,2025,spring,2–4,51,1.4864232209737829,0.8347414482588902,1.9677925433739385,0.15359477124183007,3.2784313725490195,4.574117647058824
t2,1,4,E,2025,spring,4–6,113,1.3410757946210268,1.0065751858204688,1.7060530679933668,0.39859882005899705,5.020973451327434,6.909351032448377
t2,1,4,E,2025,spring,6–8,144,1.3982080351032282,1.0904611282480265,1.6064003096580999,0.6729918981481481,6.961736111111112,9.26941550925926
t2,1,4,E,2025,spring,8–10,88,1.3384881092610867,1.2151985042325624,1.4826520864470087,0.8691098484848485,8.810681818181818,11.63664772727273
t2,1,4,E,2025,spring,10–12,37,1.2526195153896529,1.1348589522164652,1.3579900124843944,0.956554054054054,10.735945945945947,13.326396396396396
t2,1,4,E,2025,spring,12+,7,0.9872824631860777,0.8013314405721521,1.0564295473459815,0.8342857142857143,12.348571428571429,11.584285714285715
t2,1,4,E,2025,summer,2–4,47,1.0272108843537413,0.6057993502047001,1.629155205926578,0.14702127659574468,3.1948936170212767,4.057163120567376
t2,1,4,E,2025,summer,4–6,32,1.0945751888463489,0.723085560212098,1.500535902813445,0.2896875,4.9559375,5.8596875
t2,1,4,E,2025,summer,6–8,27,0.741106719367589,0.316756440833266,0.9481991378111527,0.21475308641975308,7.187777777777778,4.933765432098766
t2,1,4,E,2025,summer,8–10,11,0.7797552836484984,0.661243266771148,0.8780767772302707,0.345,8.59,6.738333333333333
t2,1,4,E,2025,summer,10–12,2,0.7946374544483432,0.7592424860894199,0.8300324228072666,0.5558333333333333,10.885,8.621666666666666
t2,1,4,E,2025,winter,2–4,151,1.2789566755083996,0.7601596901692398,1.8336691046584623,0.132560706401766,3.1752980132450332,4.279426048565122
t2,1,4,E,2025,winter,4–6,230,1.1325467516794294,0.8364951727991352,1.538853978211829,0.24704347826086956,4.870652173913044,5.682340579710145
t2,1,4,E,2025,winter,6–8,234,1.2975124993441125,0.9752224619752892,1.542751210872551,0.6096723646723646,7.05025641025641,8.95381054131054
t2,1,4,E,2025,winter,8–10,136,1.2876035564543802,1.1517832244255017,1.4201073777969846,0.840906862745098,8.80485294117647,10.96205882352941
t2,1,4,E,2025,winter,10–12,74,1.1805833767112555,1.1104942618707012,1.2729856857515733,0.9577702702702703,10.720405405405405,12.577162162162162
t2,1,4,E,2026,winter,2–4,26,2.0781771224429426,1.3617180496254537,2.6840618908382066,0.2866666666666667,2.998076923076923,6.127820512820512
t2,1,4,E,2026,winter,4–6,13,1.6317829457364341,1.2160087719298245,1.981263982102908,0.5552564102564103,5.0515384615384615,7.987179487179487
t2,1,4,E,2026,winter,6–8,4,1.6445469335858562,1.5137182556425919,1.859888844515442,0.9716666666666667,6.7575,11.529583333333333
t2,1,4,E,2026,winter,8–10,16,1.371171315232821,1.2535333466473222,1.411722030565117,0.9330208333333333,8.800625,11.530104166666666
t2,1,4,E,2026,winter,10–12,2,1.114645562017491,1.0655148714042257,1.1637762526307565,0.9741666666666666,11.685,13.013333333333334
t2,1,4,E,2026,winter,12+,1,1.2122835943940642,1.2122835943940642,1.2122835943940642,0.98,12.13,14.705
t2,1,5,ESE,2024,autumn,2–4,20,1.1326205959072708,0.7564515947509398,2.0260275327905926,0.1384166666666667,2.6895,3.8725833333333335
t2,1,5,ESE,2024,autumn,4–6,8,1.0860126418988647,0.8731034579073795,1.4247811820352543,0.21645833333333334,4.9175,5.368541666666666
t2,1,5,ESE,2024,spring,2–4,30,1.5826859344894024,0.9812825007303535,2.199092543115894,0.18772222222222223,3.207,4.941111111111111
t2,1,5,ESE,2024,spring,4–6,6,1.273507309195341,1.0130048996175909,1.3708091363360118,0.18805555555555553,4.431666666666667,5.436111111111111
t2,1,5,ESE,2024,summer,2–4,53,1.3262108262108263,0.9171568627450981,2.206401766004415,0.16481132075471697,2.861132075471698,4.355786163522013
t2,1,5,ESE,2024,summer,4–6,19,0.9248768472906406,0.5162868380597259,1.3803623161915906,0.20798245614035088,4.715263157894737,4.777631578947369
t2,1,5,ESE,2024,summer,6–8,1,0.7428048142333856,0.7428048142333856,0.7428048142333856,0.12166666666666666,6.37,4.7316666666666665
t2,1,5,ESE,2025,autumn,2–4,9,1.6947712418300653,1.2010463378176381,1.8454415954415955,0.065,2.2566666666666664,3.5675925925925926
t2,1,5,ESE,2025,spring,2–4,56,1.3840388007054674,0.8986344727798877,1.9910865400935962,0.14502976190476188,3.12875,4.464136904761905
t2,1,5,ESE,2025,spring,4–6,18,1.147503947808246,0.7896624867427787,1.429113856068743,0.22499999999999998,4.78,5.4773148148148145
t2,1,5,ESE,2025,spring,6–8,5,1.1547452080411407,1.017409114183308,1.259026687598116,0.45466666666666666,6.764,7.6466666666666665
t2,1,5,ESE,2025,spring,8–10,2,1.1371993474049151,1.0682187213215053,1.206179973488325,0.6833333333333333,9.045,10.326666666666668
t2,1,5,ESE,2025,spring,10–12,1,0.8070807080708071,0.8070807080708071,0.8070807080708071,0.5866666666666667,11.11,8.966666666666667
t2,1,5,ESE,2025,summer,2–4,16,1.4234001189818555,0.5992681047765793,2.3104440789473686,0.17635416666666667,2.6193750000000002,4.204791666666667
t2,1,5,ESE,2025,summer,4–6,13,1.1825757575757574,0.9735202492211839,1.514124293785311,0.24358974358974358,4.937692307692307,5.521282051282052
t2,1,5,ESE,2025,summer,6–8,1,0.7427385892116183,0.7427385892116183,0.7427385892116183,0.18500000000000003,7.23,5.37
t2,1,5,ESE,2025,summer,8–10,1,0.6642672572905132,0.6642672572905132,0.6642672572905132,0.26,9.03,5.998333333333334
t2,1,5,ESE,2025,winter,2–4,6,1.5217771777177718,1.2874348813805148,2.0888888888888886,0.04388888888888889,2.2416666666666667,3.765
t2,1,5,ESE,2026,winter,2–4,2,1.8709586056644882,1.4616230936819172,2.280294117647059,0.09666666666666666,2.6550000000000002,4.635833333333333
t2,1,6,SE,2024,autumn,2–4,4,1.188874912081372,0.8160153767950185,1.6021481161877655,0.10458333333333333,2.6225,3.4375
t2,1,6,SE,2024,spring,2–4,8,1.1058742994052966,0.6646590909090909,1.6776880170893802,0.11125,2.71125,3.5125
t2,1,6,SE,2024,summer,2–4,26,1.728167545015371,1.079119411711282,2.1559748427672956,0.1432051282051282,2.474615384615385,4.15974358974359
t2,1,6,SE,2024,summer,4–6,1,0.5804243668720055,0.5804243668720055,0.5804243668720055,0.028333333333333332,4.87,2.8266666666666667
t2,1,6,SE,2025,autumn,2–4,2,2.006061598951507,1.7709971603320227,2.2411260375709916,0.12666666666666665,2.385,4.880833333333333
t2,1,6,SE,2025,spring,2–4,23,1.6415701415701414,0.851469585789326,2.109348824866066,0.11740579710144929,2.67,3.980536231884058
t2,1,6,SE,2025,spring,4–6,2,0.23698212025042054,0.14384527339888664,0.33011896710195443,0.016666666666666666,4.385,1.0233333333333334
t2,1,6,SE,2025,summer,2–4,16,1.2652396950364238,0.9301626872913453,1.941015849552435,0.14041666666666666,2.854375,4.034583333333333
t2,1,6,SE,2025,summer,4–6,3,0.6969407265774378,0.475739789577753,0.8909718812000729,0.09000000000000001,5.1033333333333335,3.59
t2,1,7,SSE,2024,autumn,2–4,2,0.8034247869231368,0.6599632185440766,0.9468863553021969,0.01916666666666667,2.495,2.140833333333333
t2,1,7,SSE,2024,autumn,4–6,1,1.7787148594377509,1.7787148594377509,1.7787148594377509,0.3866666666666667,4.15,7.381666666666667
t2,1,7,SSE,2024,spring,2–4,5,1.4975845410628021,1.217147435897436,1.688125894134478,0.053000000000000005,2.27,3.0260000000000002
t2,1,7,SSE,2024,summer,2–4,36,1.4186675788633503,0.8500519849672828,2.031258972150445,0.1562962962962963,2.59,4.120694444444444
t2,1,7,SSE,2024,summer,4–6,4,1.1170889295889295,0.5240327886076359,1.7885607300500916,0.33375,4.885,5.846666666666667
t2,1,7,SSE,2024,summer,10–12,1,0.37380095923261397,0.37380095923261397,0.37380095923261397,0.09333333333333334,11.12,4.156666666666667
t2,1,7,SSE,2025,autumn,2–4,6,1.3620132823871907,0.7545211515697302,1.8344340635738832,0.057499999999999996,2.4833333333333334,3.518333333333333
t2,1,7,SSE,2025,spring,2–4,11,1.1815843621399176,0.5958333333333333,2.034043362495245,0.12878787878787878,2.611818181818182,3.6319696969696973
t2,1,7,SSE,2025,spring,4–6,1,0.27627939142461966,0.27627939142461966,0.27627939142461966,0.011666666666666667,4.82,1.3316666666666668
t2,1,7,SSE,2025,summer,2–4,16,1.1316914080071976,0.4673404118048259,1.8181779018472568,0.1671875,2.68,3.820104166666667
t2,1,7,SSE,2025,summer,4–6,4,0.6607683009324385,0.2784851660379116,1.1305104226156482,0.10250000000000001,4.2075,3.14375
t2,1,7,SSE,2025,summer,6–8,1,1.1024416135881103,1.1024416135881103,1.1024416135881103,0.335,6.28,6.923333333333333
t2,1,7,SSE,2026,winter,2–4,2,1.2751299421440119,1.1680930238772864,1.3821668604107373,0.025,2.245,2.910833333333333
t2,1,8,S,2024,autumn,2–4,5,2.1697127937336815,1.1330532212885156,2.6977299880525685,0.3046666666666667,2.884,5.673666666666667
t2,1,8,S,2024,autumn,4–6,3,1.818289786223278,1.585397212221101,2.058605921304011,0.5127777777777778,4.54,8.062222222222223
t2,1,8,S,2024,spring,2–4,4,1.354490870422243,1.1212680194028832,1.9790320844099913,0.18583333333333335,2.4975,4.336666666666667
t2,1,8,S,2024,spring,4–6,1,0.23648103309120255,0.23648103309120255,0.23648103309120255,0.01,4.13,0.9766666666666666
t2,1,8,S,2024,summer,2–4,40,0.8448391562095634,0.49250104009443085,1.7861562089547276,0.11333333333333333,2.87,3.3462083333333332
t2,1,8,S,2024,summer,4–6,12,0.5720125724259664,0.483784168837637,0.8965091893329492,0.13555555555555557,4.4991666666666665,3.5824999999999996
t2,1,8,S,2024,summer,6–8,1,1.6179154658981747,1.6179154658981747,1.6179154658981747,0.8366666666666666,6.94,11.228333333333333
t2,1,8,S,2025,autumn,2–4,4,2.3490750602819563,1.8159633998790077,2.569884831014968,0.36541666666666667,3.1975,6.1525
t2,1,8,S,2025,autumn,4–6,1,1.8868686868686868,1.8868686868686868,1.8868686868686868,0.7050000000000001,4.95,9.34
t2,1,8,S,2025,autumn,6–8,2,0.9221848014946015,0.7858259278790838,1.0585436751101194,0.3066666666666667,6.775,6.219166666666666
t2,1,8,S,2025,spring,2–4,10,1.115386103872649,0.8649038461538461,1.4344431962387398,0.04466666666666667,2.721,3.1641666666666666
t2,1,8,S,2025,summer,2–4,20,1.3007934373318988,0.8011243919181068,2.5432037768994293,0.16891666666666666,2.9515000000000002,4.331583333333333
t2,1,8,S,2025,summer,4–6,10,0.9848550924566197,0.7065893028743812,1.2999333009944216,0.25316666666666665,4.891,5.562
t2,1,8,S,2025,summer,6–8,12,0.8245506535947713,0.5752177092335305,0.9727209882162443,0.2622222222222222,6.666666666666667,5.690555555555555
t2,1,8,S,2025,summer,8–10,3,0.35446570972886765,0.32219083805771115,0.4785533830757184,0.07444444444444445,8.34,3.466111111111111
t2,1,8,S,2026,winter,2–4,1,2.3178861788617886,2.3178861788617886,2.3178861788617886,0.075,2.05,4.751666666666666
t2,1,9,SSW,2024,autumn,2–4,12,1.0236335125448028,0.7048708538644036,1.4227772908754504,0.04180555555555556,2.5766666666666667,2.7641666666666667
t2,1,9,SSW,2024,autumn,4–6,1,1.3046234153616705,1.3046234153616705,1.3046234153616705,0.13333333333333333,4.47,5.831666666666667
t2,1,9,SSW,2024,spring,2–4,10,1.1837246950836162,0.8562187560667833,1.6470967377905865,0.09766666666666665,2.4560000000000004,3.4345
t2,1,9,SSW,2024,summer,2–4,43,0.9378036929057337,0.5567135776243584,1.257413457721969,0.10437984496124031,3.08,3.3401162790697674
t2,1,9,SSW,2024,summer,4–6,19,0.7976461655277146,0.5746920314468926,1.1431919906932724,0.17175438596491227,4.88578947368421,4.400964912280702
t2,1,9,SSW,2024,summer,6–8,6,0.6393817630882082,0.3981378866531322,1.1657457086481995,0.30833333333333335,6.861666666666667,5.81138888888889
t2,1,9,SSW,2025,autumn,2–4,18,1.502046513828755,1.0749729827089336,1.7537035333087967,0.12944444444444445,3.1222222222222222,4.341759259259259
t2,1,9,SSW,2025,autumn,4–6,4,1.862928625613351,1.7088765532337973,1.9917030732016399,0.5700000000000001,4.6225,8.399999999999999
t2,1,9,SSW,2025,autumn,6–8,1,0.9086229086229086,0.9086229086229086,0.9086229086229086,0.355,7.77,7.06
t2,1,9,SSW,2025,spring,2–4,23,1.236,0.8772241385198594,1.713183125599233,0.08304347826086957,2.8069565217391306,3.60731884057971
t2,1,9,SSW,2025,spring,4–6,3,0.7882547559966914,0.7421229236553613,1.0618279569892473,0.08222222222222221,4.183333333333334,3.8944444444444444
t2,1,9,SSW,2025,summer,2–4,19,1.459807073954984,1.0077783789100925,1.9048513411570736,0.15938596491228071,2.8873684210526314,4.582982456140351
t2,1,9,SSW,2025,summer,4–6,12,1.2748956386292836,0.7959277749086666,1.9848694139615788,0.38138888888888883,4.939166666666666,7.333194444444445
t2,1,9,SSW,2025,summer,6–8,5,1.0345501955671448,0.820938468348827,1.138292799237005,0.3993333333333333,7.0920000000000005,7.092666666666666
t2,1,9,SSW,2025,summer,8–10,2,0.9129676789251258,0.9054875544237247,0.9204478034265269,0.5766666666666667,9.559999999999999,8.723333333333333
t2,1,9,SSW,2025,summer,10–12,1,0.7988774555659496,0.7988774555659496,0.7988774555659496,0.5616666666666666,10.69,8.540000000000001
t2,1,9,SSW,2025,winter,2–4,7,0.7480620155038761,0.5124432012187115,1.2156838747960241,0.039047619047619046,2.508571428571429,2.441904761904762
t2,1,9,SSW,2026,winter,2–4,5,1.75609756097561,1.620527306967985,1.8266666666666669,0.08700000000000001,2.88,4.976666666666667
t2,1,9,SSW,2026,winter,4–6,1,0.5129918337045285,0.5129918337045285,0.5129918337045285,0.01,4.49,2.3033333333333332
t2,1,9,SSW,2026,winter,6–8,1,0.37646432374866884,0.37646432374866884,0.37646432374866884,0.016666666666666666,6.26,2.356666666666667
t2,1,10,SW,2024,autumn,2–4,36,1.2143676546331414,0.8518787863719617,1.735664107724435,0.10166666666666667,3.0855555555555556,3.9252777777777776
t2,1,10,SW,2024,autumn,4–6,26,0.968400739140603,0.5258864949783986,1.3165186472819217,0.2221153846153846,4.928846153846154,5.033333333333333
t2,1,10,SW,2024,autumn,6–8,14,1.243514917021509,0.8353430118318939,1.5879787910167273,0.5478571428571428,6.853571428571429,8.121666666666666
t2,1,10,SW,2024,autumn,8–10,1,0.9779166666666667,0.9779166666666667,0.9779166666666667,0.48333333333333334,8.0,7.823333333333333
t2,1,10,SW,2024,spring,2–4,29,1.1752484191508583,0.8161764705882353,1.4638663053297198,0.06994252873563218,2.9882758620689653,3.4363793103448277
t2,1,10,SW,2024,spring,4–6,12,0.9824339109376015,0.7574296519683141,1.177181302857976,0.13916666666666666,4.876666666666667,4.594166666666667
t2,1,10,SW,2024,spring,6–8,6,1.2413416741654353,1.0180072841977972,1.311752449562594,0.48500000000000004,6.666666666666667,7.329999999999999
t2,1,10,SW,2024,spring,8–10,1,1.459119496855346,1.459119496855346,1.459119496855346,0.9700000000000001,8.48,12.373333333333335
t2,1,10,SW,2024,summer,2–4,70,1.416749406769077,0.7013265758280713,1.9185439671806845,0.15407142857142858,3.0094285714285713,4.1906904761904755
t2,1,10,SW,2024,summer,4–6,37,0.7119603680113235,0.47388059701492535,1.07871198568873,0.10819819819819819,5.0275675675675675,3.8141666666666665
t2,1,10,SW,2024,summer,6–8,20,0.9896328847955114,0.8436851825799634,1.400514737363118,0.42766666666666664,6.718500000000001,7.58325
t2,1,10,SW,2024,summer,8–10,4,1.1072410656061389,0.8610005883634391,1.1647498005197863,0.585,8.905,8.150833333333333
t2,1,10,SW,2024,summer,10–12,1,0.33829457364341087,0.33829457364341087,0.33829457364341087,0.07166666666666667,10.75,3.6366666666666667
t2,1,10,SW,2025,autumn,2–4,37,1.4660148975791436,0.6821138211382115,1.8498677248677247,0.16265765765765766,3.0083783783783784,4.330810810810811
t2,1,10,SW,2025,autumn,4–6,37,1.1229314420803782,0.713095238095238,1.3445243804956035,0.242972972972973,4.899459459459459,5.4656756756756755
t2,1,10,SW,2025,autumn,6–8,25,1.2556142668428005,1.0592841163310962,1.5472602739726027,0.6214,6.9716,8.778333333333334
t2,1,10,SW,2025,autumn,8–10,7,1.2040690505548708,1.1519875830663502,1.2534292268230642,0.8607142857142858,8.741428571428571,10.39904761904762
t2,1,10,SW,2025,spring,2–4,49,0.8800705467372134,0.5080128205128205,1.4175257731958761,0.05472789115646259,2.879795918367347,2.7295578231292517
t2,1,10,SW,2025,spring,4–6,28,0.9502976190476191,0.6899041864919339,1.0942318930144956,0.12607142857142856,4.752857142857144,4.369464285714286
t2,1,10,SW,2025,spring,6–8,13,0.9782407407407406,0.8970210580380071,1.1916537867078825,0.3526923076923077,6.507692307692308,6.4743589743589745
t2,1,10,SW,2025,spring,8–10,4,1.0123299794004565,0.8683383641045077,1.2623445165984195,0.6091666666666666,8.379999999999999,9.387083333333333
t2,1,10,SW,2025,spring,10–12,1,1.1076830006049605,1.1076830006049605,1.1076830006049605,0.7999999999999999,11.02,12.206666666666665
t2,1,10,SW,2025,summer,2–4,35,1.5091623036649218,0.9398988066440896,1.9574651686570292,0.14333333333333334,2.9025714285714286,4.330809523809523
t2,1,10,SW,2025,summer,4–6,28,1.3358877776751252,0.9956209644181894,1.6195186402757802,0.35345238095238096,4.918928571428571,6.615892857142858
