turbine,lead_day,sector_i,sector,season_year,season,n,median_ratio,q25,q75,mean_power,mean_forecast_wind,mean_measured_wind
t2,2,3,ENE,2024,winter,60,1.5554949224525956,1.3491303478254713,1.7826285719050836,0.48166666666666663,4.952833333333333,7.4905277777777775
t2,2,3,ENE,2025,autumn,665,1.100314465408805,0.7720125786163522,1.4386446886446884,0.4041418546365915,6.218496240601504,6.86426215538847
t2,2,3,ENE,2025,spring,215,1.3903118040089086,1.0757149327122153,1.6467387868259018,0.5392403100775194,6.058232558139535,8.350558139534884
t2,2,3,ENE,2025,summer,309,1.0740423098913665,0.7007751937984497,1.4595070422535212,0.3723743257820928,6.066472491909385,6.541658036677454
t2,2,3,ENE,2025,winter,392,1.3255841397215011,1.0495481799172108,1.6622528898325075,0.3885119047619047,5.183903061224489,6.99343537414966
t2,2,3,ENE,2026,winter,658,1.218469469463838,0.9558853504438226,1.4652552665778038,0.46917882472137795,6.4600911854103344,7.825753546099292
t2,2,4,E,2024,autumn,588,1.1732085374942518,0.9181253170979198,1.4080507757346568,0.47874149659863946,6.4059693877551025,7.466816893424037
t2,2,4,E,2024,spring,428,1.2431897148810243,0.96983672777524,1.5498156209646283,0.5270654205607477,6.671612149532709,8.214637850467291
t2,2,4,E,2024,summer,185,1.0147392290249433,0.5499311294765841,1.4638069705093835,0.25398198198198196,4.912378378378378,5.192252252252253
t2,2,4,E,2024,winter,55,1.5617715617715615,1.2077487185243387,1.8580744389709907,0.6504242424242425,5.796363636363637,8.709333333333333
t2,2,4,E,2025,autumn,101,1.1786018755328218,0.707437275985663,1.6440129449838188,0.27727722772277225,4.689405940594059,5.512293729372938
t2,2,4,E,2025,spring,486,1.3039297063335527,1.0430340707655499,1.5560138248847926,0.5678103566529492,6.664855967078189,8.574067215363511
t2,2,4,E,2025,summer,88,0.9785011883541295,0.6973431372549019,1.5171031785762668,0.2677083333333333,5.2176136363636365,5.566098484848485
t2,2,4,E,2025,winter,841,1.2666093928980526,0.9516594516594516,1.5492957746478875,0.49840269520412206,6.278192627824019,7.901801426872771
t2,2,4,E,2026,winter,55,1.3963178294573644,1.1481222765112038,1.5569500056702692,0.5468787878787879,6.090181818181818,8.360696969696969
t2,2,5,ESE,2024,autumn,33,0.9653954802259888,0.5487938596491228,1.8497835497835498,0.13686868686868686,3.2084848484848485,3.732878787878788
t2,2,5,ESE,2024,spring,38,1.2016880742128266,0.8946610268038839,1.6512371206983607,0.21881578947368419,3.805789473684211,5.122675438596491
t2,2,5,ESE,2024,summer,51,1.1723891273247498,0.6744258714138865,1.8571654017053554,0.12421568627450981,3.0158823529411767,3.8093137254901963
t2,2,5,ESE,2025,autumn,19,1.0914315569487985,0.6143194207143438,1.604692409040235,0.08640350877192982,2.7210526315789476,3.210614035087719
t2,2,5,ESE,2025,spring,77,1.1751054852320675,0.8759803921568629,1.6569200779727096,0.2005995670995671,3.9767532467532467,4.941577922077922
t2,2,5,ESE,2025,summer,28,1.2820555056404115,0.6885305402693302,2.162615186641405,0.26029761904761906,3.830357142857143,5.340773809523809
t2,2,5,ESE,2025,winter,8,1.4967535792931397,0.9470972259552136,1.8254638779095298,0.061250000000000006,2.69,3.8225
t2,2,5,ESE,2026,winter,4,1.9414965986394557,1.2015630376664284,2.426723566456745,0.3391666666666667,3.12,5.712916666666667
t2,2,6,SE,2024,autumn,2,1.6828011652020949,1.277869229465734,2.087733100938456,0.425,3.0549999999999997,5.979166666666667
t2,2,6,SE,2024,spring,6,1.4257433025911288,0.7381187652926784,1.7506547619047619,0.12027777777777778,2.783333333333333,3.9736111111111114
t2,2,6,SE,2024,summer,32,1.735339779114098,0.9755211620177544,2.3910978482254457,0.17666666666666667,2.6375,4.528125
t2,2,6,SE,2025,autumn,5,0.6768916155419223,0.44941427050053245,0.8991596638655464,0.019,2.77,2.1493333333333333
t2,2,6,SE,2025,spring,23,0.737997256515775,0.3932923169267707,1.5967639823457058,0.08057971014492753,2.858695652173913,2.8813043478260867
t2,2,6,SE,2025,summer,15,0.7637910798122067,0.4667050102249489,1.855896280896281,0.18533333333333335,3.9066666666666667,4.284111111111112
t2,2,6,SE,2026,winter,1,2.5491367861885794,2.5491367861885794,2.5491367861885794,0.01,2.51,6.398333333333333
t2,2,7,SSE,2024,autumn,3,2.1232782369146004,1.3587882412643177,2.3436904005085823,0.13444444444444445,2.853333333333333,4.465555555555555
t2,2,7,SSE,2024,spring,2,1.6180013625665801,1.3549408522234612,1.881061872909699,0.050833333333333335,2.205,3.496666666666667
t2,2,7,SSE,2024,summer,42,1.1726409155937052,0.6149355200448556,1.6242618492618492,0.09265873015873016,2.8711904761904763,3.3658333333333337
t2,2,7,SSE,2025,autumn,7,1.1778711484593838,0.7403277084861823,1.609831204379562,0.17809523809523808,3.132857142857143,4.15452380952381
t2,2,7,SSE,2025,spring,2,2.4071416307673097,1.7945795873134796,3.01970367422114,0.4016666666666667,2.925,6.9
t2,2,7,SSE,2025,summer,11,1.3820224719101124,0.6714181022003474,2.1634615384615383,0.2174242424242424,3.069090909090909,4.698939393939394
t2,2,7,SSE,2026,winter,2,2.19936790505676,2.1029734262125905,2.2957623839009287,0.08333333333333333,2.625,5.693333333333333
t2,2,8,S,2024,autumn,4,1.067080103359173,0.5787384346086522,1.8359237726098192,0.10666666666666667,2.875,3.4329166666666664
t2,2,8,S,2024,summer,43,0.7678970917225951,0.3714698950619165,1.4602490421455938,0.11585271317829457,3.3827906976744186,3.382829457364341
t2,2,8,S,2025,autumn,10,1.8615487029364823,1.1251460180031607,2.5017786561264823,0.2765,3.271,5.812166666666667
t2,2,8,S,2025,spring,4,1.1463438025938026,0.8929487523237525,1.4523068132640917,0.03833333333333334,2.3,2.7770833333333336
t2,2,8,S,2025,summer,15,1.363486842105263,1.1729480099028755,1.495944071588367,0.233,4.078666666666667,5.609
t2,2,8,S,2026,winter,3,2.612121212121212,1.5225198038476044,3.0451571792693284,0.16833333333333336,2.25,4.744444444444444
t2,2,9,SSW,2024,autumn,12,1.7290750443644833,0.8943421420581655,2.1732771677394926,0.2748611111111111,3.390833333333333,5.675833333333333
t2,2,9,SSW,2024,spring,9,0.8988095238095236,0.698529411764706,1.2968901846452865,0.11518518518518518,3.381111111111111,3.604074074074074
t2,2,9,SSW,2024,summer,60,0.6953037120359955,0.42522087451332735,1.3784642603252997,0.14477777777777778,3.83,3.688416666666667
t2,2,9,SSW,2025,autumn,17,1.390459363957597,0.8848039215686274,1.9934210526315788,0.19568627450980391,3.7252941176470586,4.9681372549019605
t2,2,9,SSW,2025,spring,19,1.1067493112947657,0.6438953488372093,1.8723315590418825,0.10298245614035087,3.083684210526316,3.616578947368421
t2,2,9,SSW,2025,summer,29,1.031986531986532,0.7385503783353248,1.8780780780780781,0.2816091954022989,4.336206896551724,5.789367816091954
t2,2,9,SSW,2025,winter,1,1.0905511811023623,1.0905511811023623,1.0905511811023623,0.01,2.54,2.77
t2,2,9,SSW,2026,winter,7,1.614853195164076,0.9412672862550522,2.10490651538389,0.06261904761904762,3.8428571428571425,4.9816666666666665
t2,2,10,SW,2024,autumn,91,1.4039497307001796,0.8248643482550253,1.7077347517256238,0.32362637362637364,4.293846153846154,5.7938827838827835
t2,2,10,SW,2024,spring,70,0.9114724091004925,0.5506246595860567,1.3289242562960806,0.15090476190476193,3.8225714285714285,4.0141904761904765
t2,2,10,SW,2024,summer,119,0.8731884057971016,0.48468945755031323,1.3337742749646506,0.1470448179271709,4.212857142857143,3.9951764705882353
t2,2,10,SW,2024,winter,1,2.7628384687208216,2.7628384687208216,2.7628384687208216,0.8216666666666667,3.57,9.863333333333333
t2,2,10,SW,2025,autumn,115,1.2267573696145124,0.9509198964843026,1.4257780594282496,0.3696376811594203,5.454956521739131,6.59931884057971
t2,2,10,SW,2025,spring,75,1.2199124726477024,0.5832755743806957,1.888071156707046,0.2485111111111111,4.141466666666667,5.078222222222222
t2,2,10,SW,2025,summer,102,1.1784475632268208,0.8037496404946793,1.6906231896790773,0.2760457516339869,4.850196078431372,5.755490196078432
t2,2,10,SW,2025,winter,59,1.003800217155266,0.5509163852805614,1.4578242835595776,0.19514124293785312,4.159661016949152,4.565564971751413
t2,2,10,SW,2026,winter,101,1.2554038680318542,0.8227272727272728,1.665193912616593,0.32334983498349834,5.238217821782178,6.288597359735974
t2,2,11,WSW,2024,autumn,452,0.9534099016965276,0.7165959001517768,1.1753150818582585,0.4600368731563422,7.957035398230088,7.409185103244838
t2,2,11,WSW,2024,spring,660,0.9453007164404224,0.7575757575757577,1.217103206196273,0.5050429292929293,8.317833333333335,7.893470707070707
t2,2,11,WSW,2024,summer,355,0.8286290322580645,0.502948717948718,1.2178861904898117,0.27252018779342724,6.211492957746478,5.449353990610329
t2,2,11,WSW,2024,winter,67,1.1879951249238272,1.0052049472152564,1.4293153483867695,0.24582089552238803,5.67910447761194,6.354303482587065
t2,2,11,WSW,2025,autumn,326,1.1029820032535589,0.7709789313466313,1.389326746422626,0.43785787321063396,6.636840490797546,7.081600204498977
t2,2,11,WSW,2025,spring,496,0.94774378052233,0.6853455594741465,1.200443094692821,0.49373857526881726,7.984112903225806,7.6789455645161295
t2,2,11,WSW,2025,summer,501,0.932580424366872,0.6152694610778444,1.2954220314735334,0.35943313373253494,6.771616766467066,6.337005322687958
t2,2,11,WSW,2025,winter,361,0.9836860670194005,0.7823129251700681,1.2709486895533408,0.3608356417359187,6.99387811634349,6.752940904893813
t2,2,11,WSW,2026,winter,242,1.12133160346347,0.8141030212655602,1.4078536754507627,0.3626170798898071,6.114132231404958,6.582389807162534
t2,2,12,W,2024,autumn,267,0.9626569729015201,0.7355180626296924,1.1725383513360303,0.514812734082397,8.52198501872659,7.997159800249689
t2,2,12,W,2024,spring,367,0.8905723905723906,0.6779754446944284,1.158372531168601,0.44521798365122617,8.227302452316076,7.366298819255223
t2,2,12,W,2024,summer,359,0.9088296760710554,0.6211660525615078,1.170678621806958,0.29648514391829156,6.75949860724234,5.952626740947075
t2,2,12,W,2024,winter,48,1.5336758817001979,1.3249240960737585,1.732327608639084,0.18444444444444444,3.426458333333333,5.508993055555556
t2,2,12,W,2025,autumn,251,1.022421524663677,0.7696891491941236,1.3709624597649523,0.45982071713147415,6.968406374501992,7.272908366533865
t2,2,12,W,2025,spring,388,0.8789418494850342,0.6808490408268957,1.0797773134276807,0.46315077319587633,8.45020618556701,7.4348127147766325
t2,2,12,W,2025,summer,463,0.913214990138067,0.6418530701754386,1.2569812952877473,0.3324629229661627,6.510734341252699,6.104718502519798
t2,2,12,W,2025,winter,133,0.8659231722428749,0.7268054484708302,1.200152207001522,0.48875939849624056,9.206315789473685,8.164523809523809
t2,2,12,W,2026,winter,87,1.114556040756914,0.7633060958192193,1.5404160204360915,0.3062030651340996,5.642873563218391,5.942114942528735
t2,2,13,WNW,2024,autumn,51,1.2235973597359737,0.8542439644711183,1.8015673527399063,0.2903267973856209,4.692352941176471,5.975392156862745
t2,2,13,WNW,2024,spring,81,1.0663956639566397,0.801146384479718,1.6953601953601953,0.2503086419753086,4.502345679012346,5.338765432098765
t2,2,13,WNW,2024,summer,161,0.9242424242424242,0.6431424766977364,1.181281094527363,0.2654710144927536,6.055403726708074,5.546733954451346
t2,2,13,WNW,2024,winter,6,1.7255384472418207,1.5179351361397642,1.8324153118313513,0.04944444444444444,2.5866666666666664,3.7880555555555553
t2,2,13,WNW,2025,autumn,81,1.2652303120356612,0.893153871718179,1.5363570914326854,0.3555144032921811,5.243703703703704,6.415658436213992
t2,2,13,WNW,2025,spring,71,0.9758064516129031,0.5844106696766459,1.4548351306971998,0.15502347417840376,4.5260563380281695,4.387065727699531
t2,2,13,WNW,2025,summer,188,0.9971833909539249,0.6587005511185839,1.349264705882353,0.26791932624113474,5.792553191489362,5.628576241134752
t2,2,13,WNW,2025,winter,5,1.0779716466739366,0.9720164609053499,1.3636363636363635,0.43033333333333335,6.970000000000001,7.353999999999999
t2,2,13,WNW,2026,winter,13,0.9927832244008713,0.5848056537102474,1.207429322813938,0.3105128205128205,5.325384615384616,5.299358974358975
t2,2,14,NW,2024,autumn,11,1.0147492625368733,0.832467499874517,1.4591898572301116,0.11636363636363636,3.6045454545454545,3.933181818181818
t2,2,14,NW,2024,spring,10,0.5924253640622561,0.5214804070948585,0.731204785334098,0.04033333333333334,2.911,2.4786666666666664
t2,2,14,NW,2024,summer,53,1.1158219623131904,0.7739273927392739,1.670751633986928,0.2954842767295598,4.467924528301887,5.738182389937107
t2,2,14,NW,2025,autumn,12,1.2070566872599766,0.9296191719851716,1.5134132007233272,0.16486111111111112,3.6483333333333334,4.090944444444444
t2,2,14,NW,2025,spring,18,0.8332284275577936,0.546029168921638,1.2117082320820065,0.07666666666666667,2.913333333333333,3.027037037037037
t2,2,14,NW,2025,summer,30,0.9867549990293147,0.5666391011504863,1.3933273629964806,0.15016666666666667,4.226333333333334,4.126777777777778
t2,2,14,NW,2026,winter,2,1.5129716981132075,1.2788915094339623,1.7470518867924527,0.03666666666666667,2.12,3.2075
t2,2,15,NNW,2024,autumn,3,1.1720430107526882,0.9098581625463347,1.197434548854605,0.22833333333333336,4.346666666666667,4.605555555555555
t2,2,15,NNW,2024,spring,1,2.139484978540773,2.139484978540773,2.139484978540773,0.7433333333333333,4.66,9.97
t2,2,15,NNW,2024,summer,19,0.9617604617604617,0.7801794598436389,2.6071417606876968,0.21675438596491228,3.1873684210526316,4.7671052631578945
t2,2,15,NNW,2025,autumn,1,0.25898931000971814,0.25898931000971814,0.25898931000971814,0.01,3.43,0.8883333333333333
t2,2,15,NNW,2025,spring,2,1.3414490951788922,1.253401712943777,1.4294964774140075,0.07,2.6950000000000003,3.6425
t2,2,15,NNW,2025,summer,12,0.993995077705879,0.7930859306898088,1.6238768257694314,0.24250000000000002,4.1125,5.0929166666666665
t2,2,15,NNW,2026,winter,2,1.0137883078950536,0.8938268613027693,1.1337497544873376,0.013333333333333332,2.3,2.3724999999999996
